enst_id	length	syn_prob	syn_count	mis_prob	mis_count
ENST00000337653	748	3.240e-05	218	7.141e-05	406
ENST00000337659	1007	2.482e-05	188	7.912e-05	313
ENST00000337664	425	1.078e-05	71	2.956e-05	117
ENST00000337665	927	4.257e-05	238	9.987e-05	394
ENST00000337672	194	8.832e-06	37	1.809e-05	81
ENST00000337673	561	2.216e-05	146	5.112e-05	312
ENST00000337677	130	3.019e-06	19	9.102e-06	64
ENST00000337682	221	4.775e-06	40	1.562e-05	54
ENST00000337685	696	1.643e-05	103	4.561e-05	221
ENST00000337702	262	5.913e-06	51	1.848e-05	132
ENST00000337714	903	3.406e-05	229	7.374e-05	441
ENST00000337738	358	1.378e-05	90	3.083e-05	132
ENST00000337743	420	1.243e-05	91	3.068e-05	144
ENST00000337755	563	2.778e-05	197	5.954e-05	288
ENST00000337768	414	1.135e-05	81	3.283e-05	194
ENST00000337777	629	1.578e-05	107	4.287e-05	251
ENST00000337801	295	1.589e-05	82	2.946e-05	156
ENST00000337827	558	2.186e-05	138	5.316e-05	264
ENST00000337836	934	2.377e-05	229	6.635e-05	528
ENST00000337843	278	1.338e-05	73	2.845e-05	171
ENST00000337851	290	8.314e-06	64	2.137e-05	138
ENST00000337852	423	1.684e-05	73	4.677e-05	70
ENST00000337859	426	1.003e-05	68	2.856e-05	129
ENST00000337872	765	2.569e-05	182	6.058e-05	402
ENST00000337907	1566	6.843e-05	473	1.540e-04	734
ENST00000337908	239	5.875e-06	44	1.615e-05	114
ENST00000337910	696	2.500e-05	167	6.075e-05	321
ENST00000337919	308	1.808e-05	92	3.394e-05	161
ENST00000337929	538	2.082e-05	126	4.481e-05	269
ENST00000337938	238	1.017e-05	59	2.190e-05	168
ENST00000337940	473	1.661e-05	128	4.287e-05	302
ENST00000337963	669	1.579e-05	111	4.396e-05	294
ENST00000337975	589	2.973e-05	215	6.195e-05	481
ENST00000337979	289	9.607e-06	66	2.522e-05	165
ENST00000337995	688	1.466e-05	122	4.882e-05	270
ENST00000338005	534	2.246e-05	143	5.186e-05	325
ENST00000338008	1539	3.525e-05	264	9.817e-05	753
ENST00000338010	386	1.698e-05	76	3.825e-05	134
ENST00000338017	837	2.359e-05	117	5.781e-05	207
ENST00000338033	544	2.601e-05	164	5.732e-05	414
ENST00000338034	826	3.226e-05	226	7.560e-05	465
ENST00000338037	1216	3.471e-05	268	8.996e-05	366
ENST00000338040	709	1.999e-05	156	5.264e-05	376
ENST00000338045	387	1.405e-05	55	3.469e-05	110
ENST00000338051	188	4.616e-06	41	1.435e-05	79
ENST00000338056	473	1.308e-05	75	3.444e-05	181
ENST00000338074	881	3.448e-05	192	8.062e-05	381
ENST00000338086	1064	2.633e-05	224	7.745e-05	401
ENST00000338094	71	2.058e-06	11	6.613e-06	36
ENST00000338099	770	1.825e-05	156	5.008e-05	409
ENST00000338101	1468	5.848e-05	406	1.338e-04	574
ENST00000338104	531	1.554e-05	84	3.891e-05	272
ENST00000338121	711	2.789e-05	179	6.336e-05	325
ENST00000338128	558	3.736e-05	198	6.883e-05	281
ENST00000338130	231	8.895e-06	65	1.845e-05	120
ENST00000338134	436	2.270e-05	111	4.557e-05	194
ENST00000338144	610	1.607e-05	87	4.901e-05	199
ENST00000338146	207	6.896e-06	47	1.901e-05	95
ENST00000338148	161	3.667e-06	28	1.121e-05	73
ENST00000338179	615	1.799e-05	116	5.020e-05	331
ENST00000338193	420	1.024e-05	59	3.125e-05	117
ENST00000338206	530	1.253e-05	121	3.601e-05	320
ENST00000338222	624	2.448e-05	118	5.313e-05	172
ENST00000338230	722	1.606e-05	143	4.809e-05	464
ENST00000338244	650	2.615e-05	190	5.553e-05	182
ENST00000338257	1098	5.385e-05	308	1.211e-04	566
ENST00000338270	233	9.543e-06	49	2.080e-05	51
ENST00000338272	74	2.496e-06	13	5.616e-06	24
ENST00000338302	1037	4.163e-05	269	9.984e-05	580
ENST00000338305	789	3.705e-05	259	7.861e-05	409
ENST00000338316	1091	4.356e-05	257	9.772e-05	332
ENST00000338333	334	2.820e-05	69	5.099e-05	121
ENST00000338352	288	1.757e-05	67	3.479e-05	93
ENST00000338353	261	9.840e-06	58	2.493e-05	100
ENST00000338354	2542	8.690e-05	576	2.164e-04	1209
ENST00000338366	124	2.722e-06	24	9.193e-06	34
ENST00000338369	364	1.617e-05	105	3.655e-05	174
ENST00000338370	199	1.047e-05	72	2.319e-05	125
ENST00000338372	236	9.525e-06	55	1.804e-05	120
ENST00000338379	207	7.423e-06	130	1.635e-05	300
ENST00000338380	132	3.262e-06	33	8.986e-06	67
ENST00000338399	506	1.775e-05	126	4.053e-05	256
ENST00000338415	361	1.114e-05	84	2.876e-05	229
ENST00000338432	2458	1.026e-04	648	2.304e-04	1312
ENST00000338437	264	1.073e-05	69	2.481e-05	82
ENST00000338446	213	6.115e-06	47	1.534e-05	97
ENST00000338448	387	2.372e-05	150	4.468e-05	221
ENST00000338458	558	1.869e-05	130	4.956e-05	217
ENST00000338482	386	1.277e-05	88	3.620e-05	235
ENST00000338483	164	1.425e-05	30	2.602e-05	48
ENST00000338487	220	1.243e-05	63	2.482e-05	132
ENST00000338492	572	3.109e-05	194	6.190e-05	320
ENST00000338502	410	2.879e-05	76	5.608e-05	122
ENST00000338508	1261	6.492e-05	533	1.273e-04	914
ENST00000338513	273	1.041e-05	74	2.469e-05	165
ENST00000338523	201	5.346e-06	35	1.530e-05	92
ENST00000338560	764	3.101e-05	208	6.747e-05	355
ENST00000338566	445	1.002e-05	79	2.850e-05	195
ENST00000338569	316	9.004e-06	91	2.272e-05	230
ENST00000338588	173	7.134e-06	44	1.552e-05	112
ENST00000338591	642	4.166e-05	371	8.038e-05	455
ENST00000338595	243	6.819e-06	43	1.859e-05	120
ENST00000338608	425	1.647e-05	92	3.950e-05	248
ENST00000338616	308	7.903e-06	43	2.175e-05	123
ENST00000338625	301	1.011e-05	72	2.414e-05	159
ENST00000338635	336	7.096e-06	47	2.134e-05	150
ENST00000338639	189	5.783e-06	39	1.510e-05	99
ENST00000338641	595	2.027e-05	123	5.033e-05	197
ENST00000338647	416	2.662e-05	73	5.438e-05	99
ENST00000338662	157	5.135e-06	37	1.209e-05	64
ENST00000338682	514	1.349e-05	98	3.454e-05	247
ENST00000338694	418	1.356e-05	98	3.401e-05	235
ENST00000338700	771	3.043e-05	181	6.700e-05	242
ENST00000338702	527	1.700e-05	70	4.329e-05	119
ENST00000338728	715	3.132e-05	160	6.664e-05	337
ENST00000338733	557	1.470e-05	117	3.991e-05	269
ENST00000338754	377	1.991e-05	131	4.307e-05	203
ENST00000338779	747	4.200e-05	295	8.398e-05	420
ENST00000338784	250	8.274e-06	60	2.067e-05	120
ENST00000338791	599	2.996e-05	159	6.249e-05	255
ENST00000338797	650	3.823e-05	208	6.876e-05	265
ENST00000338799	595	2.689e-05	167	5.614e-05	260
ENST00000338820	409	1.901e-05	118	4.375e-05	233
ENST00000338821	1047	4.710e-05	322	1.036e-04	335
ENST00000338825	118	6.204e-06	20	1.367e-05	45
ENST00000338832	207	6.793e-06	38	1.458e-05	86
ENST00000338844	275	1.620e-05	120	3.013e-05	253
ENST00000338858	478	1.240e-05	133	3.416e-05	188
ENST00000338875	327	2.066e-05	105	3.847e-05	199
ENST00000338882	366	1.628e-05	47	3.949e-05	139
ENST00000338883	1313	5.534e-05	227	1.211e-04	516
ENST00000338888	429	2.733e-05	135	5.516e-05	151
ENST00000338891	1140	2.710e-05	189	7.837e-05	477
ENST00000338895	362	1.434e-05	69	3.505e-05	144
ENST00000338896	276	6.549e-06	45	1.824e-05	136
ENST00000338897	99	4.310e-06	25	8.315e-06	50
ENST00000338910	523	1.864e-05	112	5.138e-05	172
ENST00000338916	590	2.946e-05	159	6.008e-05	260
ENST00000338920	2817	6.713e-05	538	2.047e-04	1152
ENST00000338957	836	2.220e-05	106	6.822e-05	204
ENST00000338961	377	2.074e-05	91	4.241e-05	166
ENST00000338963	1247	3.064e-05	242	8.722e-05	628
ENST00000338965	454	1.385e-05	74	3.345e-05	162
ENST00000338969	802	3.494e-05	186	7.582e-05	269
ENST00000338970	215	6.260e-06	36	1.704e-05	104
ENST00000338981	2555	5.797e-05	153	1.787e-04	405
ENST00000339007	305	1.446e-05	76	2.965e-05	159
ENST00000339012	367	8.880e-06	48	2.461e-05	173
ENST00000339020	74	1.773e-06	11	5.369e-06	35
ENST00000339042	190	9.310e-06	29	2.023e-05	86
ENST00000339051	133	2.995e-06	26	8.714e-06	67
ENST00000339077	586	1.562e-05	104	4.406e-05	116
ENST00000339093	304	1.716e-05	72	3.625e-05	128
ENST00000339098	558	1.749e-05	112	4.584e-05	312
ENST00000339133	192	9.275e-06	70	2.081e-05	81
ENST00000339139	243	6.623e-06	47	1.647e-05	140
ENST00000339140	311	7.605e-06	53	2.148e-05	122
ENST00000339142	281	1.354e-05	82	2.870e-05	166
ENST00000339145	138	9.850e-06	41	1.522e-05	45
ENST00000339162	602	3.725e-05	97	7.870e-05	183
ENST00000339176	165	7.842e-06	65	1.901e-05	126
ENST00000339180	223	8.728e-06	55	2.040e-05	140
ENST00000339208	1314	3.725e-05	254	9.269e-05	567
ENST00000339209	498	1.398e-05	86	3.944e-05	165
ENST00000339223	353	1.022e-05	60	2.756e-05	159
ENST00000339231	353	1.129e-05	47	2.956e-05	55
ENST00000339235	418	2.104e-05	158	4.665e-05	122
ENST00000339241	319	8.400e-06	72	2.281e-05	200
ENST00000339249	518	1.189e-05	65	3.654e-05	99
ENST00000339252	364	1.242e-05	101	2.878e-05	206
ENST00000339258	317	7.464e-06	78	2.145e-05	167
ENST00000339266	992	4.743e-05	285	1.042e-04	441
ENST00000339276	248	1.287e-05	53	2.554e-05	114
ENST00000339282	553	1.243e-05	106	3.858e-05	243
ENST00000339284	357	1.393e-05	75	3.748e-05	211
ENST00000339296	439	1.150e-05	84	3.033e-05	210
ENST00000339313	697	2.760e-05	199	6.064e-05	358
ENST00000339336	209	6.229e-06	49	1.472e-05	101
ENST00000339355	221	1.633e-05	47	3.267e-05	97
ENST00000339360	608	1.402e-05	98	3.840e-05	242
ENST00000339362	1461	4.432e-05	284	1.164e-04	644
ENST00000339364	805	3.121e-05	179	6.959e-05	345
ENST00000339365	1094	3.255e-05	255	8.704e-05	513
ENST00000339381	852	4.777e-05	402	9.135e-05	734
ENST00000339394	442	2.346e-05	138	4.481e-05	251
ENST00000339397	429	1.011e-05	98	2.848e-05	276
ENST00000339399	251	7.008e-06	45	1.695e-05	80
ENST00000339413	314	1.526e-05	86	3.192e-05	137
ENST00000339431	441	1.315e-05	105	3.325e-05	216
ENST00000339446	435	3.036e-05	39	6.190e-05	89
ENST00000339450	904	2.994e-05	222	7.256e-05	515
ENST00000339463	330	1.387e-05	98	3.340e-05	192
ENST00000339464	349	2.099e-05	146	4.414e-05	171
ENST00000339465	398	9.342e-06	69	2.918e-05	231
ENST00000339468	119	5.708e-06	27	1.112e-05	22
ENST00000339471	152	6.534e-06	50	1.540e-05	74
ENST00000339475	297	9.782e-06	66	2.451e-05	119
ENST00000339480	266	1.298e-05	100	2.770e-05	198
ENST00000339485	169	1.036e-05	38	2.117e-05	77
ENST00000339486	519	1.301e-05	75	3.911e-05	229
ENST00000339488	846	2.816e-05	229	6.623e-05	470
ENST00000339507	692	2.945e-05	199	6.279e-05	367
ENST00000339534	166	6.559e-06	29	1.683e-05	64
ENST00000339556	98	3.133e-06	21	6.785e-06	47
ENST00000339560	505	2.596e-05	145	5.729e-05	303
ENST00000339562	598	2.730e-05	155	5.712e-05	234
ENST00000339566	424	1.218e-05	94	3.331e-05	194
ENST00000339582	908	2.605e-05	206	7.222e-05	463
ENST00000339594	1483	3.846e-05	296	1.146e-04	494
ENST00000339600	81	2.203e-06	19	6.400e-06	43
ENST00000339618	508	1.588e-05	85	4.198e-05	241
ENST00000339643	137	4.765e-06	23	9.943e-06	38
ENST00000339656	575	1.422e-05	119	4.144e-05	342
ENST00000339664	626	1.382e-05	112	4.368e-05	310
ENST00000339673	513	1.416e-05	98	3.501e-05	257
ENST00000339686	476	1.814e-05	118	3.945e-05	251
ENST00000339697	453	1.144e-05	86	3.183e-05	170
ENST00000339711	689	4.926e-05	173	8.367e-05	331
ENST00000339728	201	1.298e-05	53	2.240e-05	44
ENST00000339732	639	2.026e-05	149	5.207e-05	375
ENST00000339738	235	1.218e-05	55	2.777e-05	128
ENST00000339746	727	2.473e-05	156	5.919e-05	355
ENST00000339754	275	8.933e-06	48	2.344e-05	106
ENST00000339762	521	1.423e-05	97	3.537e-05	246
ENST00000339764	316	1.105e-05	66	2.632e-05	157
ENST00000339772	636	2.408e-05	152	5.417e-05	367
ENST00000339775	296	7.693e-06	48	2.292e-05	86
ENST00000339777	656	3.339e-05	200	6.385e-05	374
ENST00000339824	950	4.278e-05	236	9.416e-05	371
ENST00000339834	106	4.557e-06	25	9.663e-06	50
ENST00000339841	223	6.831e-06	50	1.674e-05	118
ENST00000339852	275	1.735e-05	75	3.505e-05	147
ENST00000339859	1684	4.395e-05	295	1.235e-04	719
ENST00000339865	1287	3.103e-05	228	8.869e-05	480
ENST00000339876	1240	5.592e-05	341	1.227e-04	577
ENST00000339877	219	7.585e-06	46	1.765e-05	64
ENST00000339882	308	1.213e-05	52	2.662e-05	96
ENST00000339917	338	9.481e-06	63	2.603e-05	147
ENST00000339922	139	5.325e-06	34	1.271e-05	75
ENST00000339948	568	3.088e-05	156	6.453e-05	368
ENST00000339950	785	1.719e-05	150	4.750e-05	321
ENST00000339953	455	1.856e-05	70	4.263e-05	180
ENST00000339986	515	1.093e-05	80	3.198e-05	247
ENST00000339992	273	2.059e-05	93	3.599e-05	156
ENST00000339994	390	1.719e-05	103	4.091e-05	190
ENST00000339996	221	1.065e-05	66	2.067e-05	117
ENST00000340001	1624	4.252e-05	307	1.110e-04	741
ENST00000340006	193	7.423e-06	45	1.589e-05	101
ENST00000340010	764	2.292e-05	157	5.625e-05	370
ENST00000340011	511	1.172e-05	81	3.508e-05	225
ENST00000340020	306	8.427e-06	36	2.073e-05	107
ENST00000340022	736	1.571e-05	132	5.198e-05	305
ENST00000340023	351	1.027e-05	86	2.706e-05	169
ENST00000340026	574	1.775e-05	116	4.541e-05	237
ENST00000340027	201	7.326e-06	49	1.774e-05	100
ENST00000340042	376	2.591e-05	118	4.981e-05	242
ENST00000340057	155	4.871e-06	49	1.345e-05	82
ENST00000340059	1693	4.505e-05	320	1.248e-04	767
ENST00000340067	260	1.001e-05	72	2.240e-05	138
ENST00000340080	875	2.194e-05	199	6.370e-05	381
ENST00000340083	504	2.865e-05	238	5.489e-05	453
ENST00000340093	335	1.248e-05	73	3.090e-05	190
ENST00000340096	1012	2.655e-05	148	7.203e-05	335
ENST00000340099	326	1.382e-05	88	3.242e-05	163
ENST00000340107	808	4.978e-05	335	9.518e-05	440
ENST00000340112	376	8.504e-06	75	2.643e-05	219
ENST00000340116	477	2.162e-05	108	4.372e-05	265
ENST00000340124	523	2.445e-05	128	5.285e-05	208
ENST00000340126	885	2.353e-05	146	6.203e-05	399
ENST00000340134	228	1.353e-05	43	2.469e-05	88
ENST00000340147	176	8.363e-06	25	1.818e-05	65
ENST00000340160	248	1.106e-05	80	2.295e-05	127
ENST00000340171	294	8.919e-06	35	2.408e-05	117
ENST00000340177	445	2.866e-05	134	5.267e-05	166
ENST00000340180	149	3.500e-06	31	9.272e-06	80
ENST00000340181	341	1.439e-05	98	3.244e-05	194
ENST00000340184	500	1.695e-05	110	3.954e-05	286
ENST00000340208	483	1.818e-05	95	4.149e-05	94
ENST00000340246	337	1.065e-05	72	2.725e-05	190
ENST00000340252	791	3.235e-05	179	7.220e-05	460
ENST00000340253	1188	3.152e-05	224	9.230e-05	453
ENST00000340258	321	1.280e-05	89	2.969e-05	192
ENST00000340273	489	1.434e-05	98	3.658e-05	251
ENST00000340281	582	1.461e-05	89	4.529e-05	236
ENST00000340291	501	1.712e-05	109	4.134e-05	255
ENST00000340309	170	4.405e-06	36	1.311e-05	49
ENST00000340313	307	1.296e-05	92	2.602e-05	168
ENST00000340333	187	6.105e-06	63	1.523e-05	177
ENST00000340339	528	2.130e-05	141	4.615e-05	280
ENST00000340342	333	8.549e-06	60	2.330e-05	161
ENST00000340345	254	7.104e-06	66	1.793e-05	154
ENST00000340356	384	3.948e-05	63	6.443e-05	109
ENST00000340360	792	2.565e-05	151	6.249e-05	432
ENST00000340363	265	9.492e-06	55	2.193e-05	115
ENST00000340368	277	1.401e-05	52	2.792e-05	89
ENST00000340369	1843	6.108e-05	485	1.517e-04	1107
ENST00000340370	2109	5.350e-05	380	1.578e-04	764
ENST00000340381	666	3.721e-05	206	7.318e-05	349
ENST00000340384	445	2.301e-05	250	4.642e-05	64
ENST00000340385	224	6.693e-06	45	1.739e-05	77
ENST00000340398	135	6.493e-06	48	1.560e-05	89
ENST00000340413	380	1.017e-05	60	2.753e-05	174
ENST00000340417	749	1.865e-05	138	5.230e-05	238
ENST00000340433	310	8.026e-06	45	2.200e-05	133
ENST00000340434	402	1.082e-05	71	2.943e-05	143
ENST00000340437	514	1.657e-05	96	4.981e-05	183
ENST00000340438	628	2.399e-05	88	5.326e-05	134
ENST00000340446	825	2.033e-05	155	5.470e-05	474
ENST00000340457	263	1.217e-05	17	2.366e-05	37
ENST00000340465	394	9.025e-06	71	2.667e-05	225
ENST00000340473	249	6.636e-06	49	1.800e-05	73
ENST00000340487	348	8.358e-06	55	2.500e-05	155
ENST00000340513	783	1.873e-05	137	5.492e-05	349
ENST00000340524	119	3.154e-06	26	8.047e-06	50
ENST00000340533	134	4.751e-06	39	1.034e-05	73
ENST00000340539	425	1.348e-05	101	3.750e-05	225
ENST00000340541	294	8.790e-06	57	2.154e-05	123
ENST00000340552	686	2.454e-05	176	6.087e-05	329
ENST00000340553	431	1.044e-05	93	2.978e-05	251
ENST00000340556	79	1.680e-06	7	4.735e-06	28
ENST00000340578	567	2.772e-05	173	5.389e-05	254
ENST00000340600	198	8.628e-06	42	1.855e-05	70
ENST00000340607	152	7.722e-06	53	1.611e-05	57
ENST00000340611	821	4.401e-05	290	8.253e-05	536
ENST00000340623	95	2.046e-06	20	6.442e-06	52
ENST00000340634	377	2.492e-05	123	4.616e-05	125
ENST00000340635	809	2.991e-05	136	7.391e-05	189
ENST00000340648	758	2.577e-05	179	6.083e-05	324
ENST00000340650	395	2.021e-05	113	4.038e-05	221
ENST00000340652	325	2.259e-05	73	4.088e-05	114
ENST00000340684	289	6.988e-06	46	2.147e-05	161
ENST00000340692	636	2.289e-05	156	5.850e-05	382
ENST00000340722	128	5.218e-06	52	1.257e-05	75
ENST00000340726	592	1.810e-05	126	4.602e-05	268
ENST00000340736	1474	7.557e-05	484	1.573e-04	635
ENST00000340738	1251	5.493e-05	343	1.269e-04	720
ENST00000340750	313	8.605e-06	66	2.058e-05	167
ENST00000340756	103	5.714e-06	94	1.512e-05	100
ENST00000340758	215	6.963e-06	45	1.587e-05	96
ENST00000340766	337	9.779e-06	70	2.483e-05	51
ENST00000340780	228	9.966e-06	65	2.104e-05	137
ENST00000340781	887	3.501e-05	246	7.313e-05	485
ENST00000340790	673	2.460e-05	116	5.699e-05	280
ENST00000340800	711	1.696e-05	91	4.855e-05	136
ENST00000340802	851	2.510e-05	158	7.049e-05	318
ENST00000340806	560	1.992e-05	125	4.294e-05	293
ENST00000340807	331	1.067e-05	94	2.651e-05	178
ENST00000340827	220	6.741e-06	43	1.641e-05	87
ENST00000340828	295	6.740e-06	52	1.830e-05	120
ENST00000340855	550	2.126e-05	102	4.789e-05	160
ENST00000340857	194	8.551e-06	64	1.726e-05	88
ENST00000340866	329	8.184e-06	66	2.304e-05	158
ENST00000340880	576	2.660e-05	119	5.766e-05	281
ENST00000340913	372	1.088e-05	88	2.896e-05	93
ENST00000340930	1065	3.020e-05	226	8.324e-05	341
ENST00000340934	411	9.523e-06	74	2.706e-05	180
ENST00000340940	409	2.812e-05	81	4.916e-05	165
ENST00000340941	563	1.761e-05	115	4.514e-05	287
ENST00000340951	876	4.380e-05	250	9.186e-05	545
ENST00000340965	330	1.063e-05	73	2.554e-05	157
ENST00000340967	275	9.748e-06	70	2.234e-05	157
ENST00000340990	375	1.128e-05	83	3.073e-05	100
ENST00000340992	272	1.385e-05	59	3.302e-05	152
ENST00000341010	152	4.041e-06	42	1.151e-05	91
ENST00000341016	117	3.723e-06	19	1.050e-05	61
ENST00000341023	130	8.000e-06	103	1.687e-05	129
ENST00000341048	614	1.939e-05	138	4.913e-05	336
ENST00000341049	178	7.568e-06	34	1.659e-05	81
ENST00000341068	1944	5.084e-05	309	1.391e-04	669
ENST00000341071	474	1.765e-05	105	3.919e-05	231
ENST00000341074	390	1.076e-05	117	2.592e-05	276
ENST00000341083	468	1.423e-05	119	3.593e-05	229
ENST00000341099	530	2.055e-05	175	4.747e-05	300
ENST00000341105	480	2.580e-05	154	5.082e-05	196
ENST00000341114	589	3.831e-05	175	6.988e-05	278
ENST00000341119	338	7.210e-06	56	2.213e-05	127
ENST00000341130	291	1.846e-05	46	3.451e-05	99
ENST00000341156	533	2.804e-05	137	6.009e-05	266
ENST00000341162	198	4.933e-06	34	1.540e-05	79
ENST00000341164	792	1.807e-05	168	5.375e-05	351
ENST00000341165	966	2.535e-05	142	6.701e-05	400
ENST00000341166	368	1.336e-05	62	2.785e-05	145
ENST00000341170	516	1.289e-05	97	3.726e-05	269
ENST00000341184	533	3.492e-05	187	6.897e-05	200
ENST00000341189	379	9.455e-06	47	2.773e-05	83
ENST00000341191	610	1.547e-05	119	4.439e-05	239
ENST00000341197	506	2.618e-05	136	4.790e-05	262
ENST00000341199	457	1.596e-05	88	3.907e-05	204
ENST00000341206	163	7.195e-06	55	1.419e-05	100
ENST00000341217	434	1.841e-05	167	3.971e-05	321
ENST00000341223	166	4.156e-06	24	1.113e-05	42
ENST00000341228	414	1.382e-05	105	3.117e-05	279
ENST00000341249	190	3.905e-06	40	1.201e-05	121
ENST00000341255	239	1.158e-05	73	2.735e-05	125
ENST00000341259	575	3.310e-05	120	7.045e-05	304
ENST00000341267	383	2.112e-05	121	3.963e-05	233
ENST00000341280	336	1.677e-05	96	3.575e-05	178
ENST00000341285	691	1.781e-05	129	4.870e-05	251
ENST00000341287	193	4.667e-06	46	1.450e-05	102
ENST00000341294	138	7.961e-06	43	1.571e-05	89
ENST00000341318	546	2.323e-05	165	5.508e-05	142
ENST00000341319	621	2.696e-05	186	5.728e-05	312
ENST00000341329	315	8.866e-06	73	2.315e-05	169
ENST00000341333	313	1.136e-05	85	2.802e-05	169
ENST00000341349	483	2.587e-05	125	5.064e-05	236
ENST00000341356	489	2.513e-05	154	5.537e-05	291
ENST00000341369	111	4.743e-06	27	9.120e-06	48
ENST00000341376	347	8.910e-06	73	2.648e-05	82
ENST00000341394	709	2.203e-05	149	5.819e-05	292
ENST00000341413	290	2.019e-05	111	3.624e-05	187
ENST00000341415	125	3.830e-06	32	1.002e-05	62
ENST00000341418	868	5.497e-05	205	1.012e-04	341
ENST00000341420	649	1.602e-05	135	4.776e-05	258
ENST00000341423	215	5.317e-06	45	1.494e-05	31
ENST00000341435	712	1.764e-05	119	4.910e-05	309
ENST00000341446	251	1.654e-05	79	3.037e-05	100
ENST00000341449	312	7.752e-06	75	2.501e-05	239
ENST00000341458	427	1.525e-05	101	3.524e-05	212
ENST00000341459	500	1.325e-05	101	3.451e-05	248
ENST00000341460	1194	3.682e-05	202	9.979e-05	544
ENST00000341469	442	2.823e-05	113	5.627e-05	198
ENST00000341491	181	6.332e-06	41	1.503e-05	80
ENST00000341493	311	7.765e-06	68	2.011e-05	190
ENST00000341495	200	5.567e-06	42	1.356e-05	116
ENST00000341509	567	2.024e-05	141	4.671e-05	280
ENST00000341511	2436	1.353e-04	871	2.658e-04	1005
ENST00000341514	1500	3.628e-05	163	1.034e-04	446
ENST00000341516	942	2.951e-05	221	8.138e-05	362
ENST00000341529	784	3.968e-05	245	7.960e-05	478
ENST00000341533	393	1.049e-05	73	2.922e-05	202
ENST00000341541	225	5.367e-06	50	1.705e-05	113
ENST00000341552	1925	7.317e-05	470	1.613e-04	1052
ENST00000341567	314	1.159e-05	89	2.594e-05	135
ENST00000341584	405	1.363e-05	104	3.052e-05	248
ENST00000341595	197	1.216e-05	46	2.156e-05	75
ENST00000341611	72	2.180e-06	25	5.447e-06	43
