uniprot_id	struct_id	struct_source
O94983	AF-O94983-F1-model_v1	AF2
O94985	AF-O94985-F1-model_v1	AF2
O94986	AF-O94986-F1-model_v1	AF2
O94988	AF-O94988-F1-model_v1	AF2
O94991	AF-O94991-F1-model_v1	AF2
O94992	AF-O94992-F1-model_v1	AF2
O95006	AF-O95006-F1-model_v1	AF2
O95007	AF-O95007-F1-model_v1	AF2
O95013	AF-O95013-F1-model_v1	AF2
O95047	AF-O95047-F1-model_v1	AF2
O95070	AF-O95070-F1-model_v1	AF2
O95071	AF-O95071-F1-model_v1	AF2
O95073	AF-O95073-F1-model_v1	AF2
O95081	AF-O95081-F1-model_v1	AF2
O95084	AF-O95084-F1-model_v1	AF2
O95096	AF-O95096-F1-model_v1	AF2
O95104	AF-O95104-F1-model_v1	AF2
O95153	AF-O95153-F1-model_v1	AF2
O95159	AF-O95159-F1-model_v1	AF2
O95170	AF-O95170-F1-model_v1	AF2
O95196	AF-O95196-F1-model_v1	AF2
O95202	AF-O95202-F1-model_v1	AF2
O95208	AF-O95208-F1-model_v1	AF2
O95210	AF-O95210-F1-model_v1	AF2
O95214	AF-O95214-F1-model_v1	AF2
O95218	AF-O95218-F1-model_v1	AF2
O95219	AF-O95219-F1-model_v1	AF2
O95221	AF-O95221-F1-model_v1	AF2
O95222	AF-O95222-F1-model_v1	AF2
O95229	AF-O95229-F1-model_v1	AF2
O95232	AF-O95232-F1-model_v1	AF2
O95236	AF-O95236-F1-model_v1	AF2
O95238	AF-O95238-F1-model_v1	AF2
O95239	AF-O95239-F1-model_v1	AF2
O95243	AF-O95243-F1-model_v1	AF2
O95249	AF-O95249-F1-model_v1	AF2
O95258	AF-O95258-F1-model_v1	AF2
O95260	AF-O95260-F1-model_v1	AF2
O95294	AF-O95294-F1-model_v1	AF2
O95295	AF-O95295-F1-model_v1	AF2
O95361	AF-O95361-F1-model_v1	AF2
O95365	AF-O95365-F1-model_v1	AF2
O95371	AF-O95371-F1-model_v1	AF2
O95382	AF-O95382-F1-model_v1	AF2
O95388	AF-O95388-F1-model_v1	AF2
O95389	AF-O95389-F1-model_v1	AF2
O95399	AF-O95399-F1-model_v1	AF2
O95400	AF-O95400-F1-model_v1	AF2
O95402	AF-O95402-F1-model_v1	AF2
O95409	AF-O95409-F1-model_v1	AF2
O95415	AF-O95415-F1-model_v1	AF2
O95424	AF-O95424-F1-model_v1	AF2
O95425	AF-O95425-F1-model_v1	AF2
O95427	AF-O95427-F1-model_v1	AF2
O95428	AF-O95428-F1-model_v1	AF2
O95429	AF-O95429-F1-model_v1	AF2
O95436	AF-O95436-F1-model_v1	AF2
O95447	AF-O95447-F1-model_v1	AF2
O95456	AF-O95456-F1-model_v1	AF2
O95473	AF-O95473-F1-model_v1	AF2
O95503	AF-O95503-F1-model_v1	AF2
O95521	AF-O95521-F1-model_v1	AF2
O95522	AF-O95522-F1-model_v1	AF2
O95561	AF-O95561-F1-model_v1	AF2
O95562	AF-O95562-F1-model_v1	AF2
O95563	AF-O95563-F1-model_v1	AF2
O95567	AF-O95567-F1-model_v1	AF2
O95625	AF-O95625-F1-model_v1	AF2
O95628	AF-O95628-F1-model_v1	AF2
O95644	AF-O95644-F1-model_v1	AF2
O95661	AF-O95661-F1-model_v1	AF2
O95674	AF-O95674-F1-model_v1	AF2
O95678	AF-O95678-F1-model_v1	AF2
O95684	AF-O95684-F1-model_v1	AF2
O95696	AF-O95696-F1-model_v1	AF2
O95704	AF-O95704-F1-model_v1	AF2
O95721	AF-O95721-F1-model_v1	AF2
O95727	AF-O95727-F1-model_v1	AF2
O95751	AF-O95751-F1-model_v1	AF2
O95759	AF-O95759-F1-model_v1	AF2
O95772	AF-O95772-F1-model_v1	AF2
O95789	AF-O95789-F1-model_v1	AF2
O95793	AF-O95793-F1-model_v1	AF2
O95800	AF-O95800-F1-model_v1	AF2
O95807	AF-O95807-F1-model_v1	AF2
O95810	AF-O95810-F1-model_v1	AF2
O95817	AF-O95817-F1-model_v1	AF2
O95819	AF-O95819-F1-model_v1	AF2
O95857	AF-O95857-F1-model_v1	AF2
O95858	AF-O95858-F1-model_v1	AF2
O95859	AF-O95859-F1-model_v1	AF2
O95864	AF-O95864-F1-model_v1	AF2
O95867	AF-O95867-F1-model_v1	AF2
O95868	AF-O95868-F1-model_v1	AF2
O95870	AF-O95870-F1-model_v1	AF2
O95873	AF-O95873-F1-model_v1	AF2
O95876	AF-O95876-F1-model_v1	AF2
O95905	AF-O95905-F1-model_v1	AF2
O95918	AF-O95918-F1-model_v1	AF2
O95925	AF-O95925-F1-model_v1	AF2
O95931	AF-O95931-F1-model_v1	AF2
O95935	AF-O95935-F1-model_v1	AF2
O95948	AF-O95948-F1-model_v1	AF2
O95968	AF-O95968-F1-model_v1	AF2
O95969	AF-O95969-F1-model_v1	AF2
O95972	AF-O95972-F1-model_v1	AF2
O95976	AF-O95976-F1-model_v1	AF2
O95980	AF-O95980-F1-model_v1	AF2
O95983	AF-O95983-F1-model_v1	AF2
O95990	AF-O95990-F1-model_v1	AF2
O95992	AF-O95992-F1-model_v1	AF2
O95997	AF-O95997-F1-model_v1	AF2
O96001	AF-O96001-F1-model_v1	AF2
O96004	AF-O96004-F1-model_v1	AF2
O96005	AF-O96005-F1-model_v1	AF2
O96006	AF-O96006-F1-model_v1	AF2
O96011	AF-O96011-F1-model_v1	AF2
P00441	AF-P00441-F1-model_v1	AF2
P00746	AF-P00746-F1-model_v1	AF2
P01100	AF-P01100-F1-model_v1	AF2
P01106	AF-P01106-F1-model_v1	AF2
P01135	AF-P01135-F1-model_v1	AF2
P01148	AF-P01148-F1-model_v1	AF2
P01160	AF-P01160-F1-model_v1	AF2
P01189	AF-P01189-F1-model_v1	AF2
P01210	AF-P01210-F1-model_v1	AF2
P01213	AF-P01213-F1-model_v1	AF2
P01258	AF-P01258-F1-model_v1	AF2
P01275	AF-P01275-F1-model_v1	AF2
P01282	AF-P01282-F1-model_v1	AF2
P01286	AF-P01286-F1-model_v1	AF2
P01298	AF-P01298-F1-model_v1	AF2
P01350	AF-P01350-F1-model_v1	AF2
P01579	AF-P01579-F1-model_v1	AF2
P01833	AF-P01833-F1-model_v1	AF2
P02452	AF-P02452-F1-model_v1	AF2
P02489	AF-P02489-F1-model_v1	AF2
P02538	AF-P02538-F1-model_v1	AF2
P02652	AF-P02652-F1-model_v1	AF2
P02686	AF-P02686-F1-model_v1	AF2
P02751	AF-P02751-F1-model_v1	AF2
P02810	AF-P02810-F1-model_v1	AF2
P02814	AF-P02814-F1-model_v1	AF2
P03971	AF-P03971-F1-model_v1	AF2
P04090	AF-P04090-F1-model_v1	AF2
P04150	AF-P04150-F1-model_v1	AF2
P04198	AF-P04198-F1-model_v1	AF2
P04216	AF-P04216-F1-model_v1	AF2
P04217	AF-P04217-F1-model_v1	AF2
P04233	AF-P04233-F1-model_v1	AF2
P04259	AF-P04259-F1-model_v1	AF2
P04264	AF-P04264-F1-model_v1	AF2
P04553	AF-P04553-F1-model_v1	AF2
P04554	AF-P04554-F1-model_v1	AF2
P04808	AF-P04808-F1-model_v1	AF2
P04921	AF-P04921-F1-model_v1	AF2
P05067	AF-P05067-F1-model_v1	AF2
P05111	AF-P05111-F1-model_v1	AF2
P05114	AF-P05114-F1-model_v1	AF2
P05204	AF-P05204-F1-model_v1	AF2
P05305	AF-P05305-F1-model_v1	AF2
P05408	AF-P05408-F1-model_v1	AF2
P05787	AF-P05787-F1-model_v1	AF2
P05814	AF-P05814-F1-model_v1	AF2
P06127	AF-P06127-F1-model_v1	AF2
P06133	AF-P06133-F1-model_v1	AF2
P06307	AF-P06307-F1-model_v1	AF2
P06401	AF-P06401-F1-model_v1	AF2
P06454	AF-P06454-F1-model_v1	AF2
P06731	AF-P06731-F1-model_v1	AF2
P06850	AF-P06850-F1-model_v1	AF2
P07197	AF-P07197-F1-model_v1	AF2
P07199	AF-P07199-F1-model_v1	AF2
P07204	AF-P07204-F1-model_v1	AF2
P07476	AF-P07476-F1-model_v1	AF2
P07498	AF-P07498-F1-model_v1	AF2
P07602	AF-P07602-F1-model_v1	AF2
P07814	AF-P07814-F1-model_v1	AF2
P07942	AF-P07942-F1-model_v1	AF2
P07951	AF-P07951-F1-model_v1	AF2
P07988	AF-P07988-F1-model_v1	AF2
P08123	AF-P08123-F1-model_v1	AF2
P08247	AF-P08247-F1-model_v1	AF2
P08590	AF-P08590-F1-model_v1	AF2
P08603	AF-P08603-F1-model_v1	AF2
P08651	AF-P08651-F1-model_v1	AF2
P08727	AF-P08727-F1-model_v1	AF2
P08729	AF-P08729-F1-model_v1	AF2
P08779	AF-P08779-F1-model_v1	AF2
P08833	AF-P08833-F1-model_v1	AF2
P08910	AF-P08910-F1-model_v1	AF2
P08922	AF-P08922-F1-model_v1	AF2
P08949	AF-P08949-F1-model_v1	AF2
P08F94	AF-P08F94-F1-model_v1	AF2
P09017	AF-P09017-F1-model_v1	AF2
P09067	AF-P09067-F1-model_v1	AF2
P09086	AF-P09086-F1-model_v1	AF2
P09131	AF-P09131-F1-model_v1	AF2
P09382	AF-P09382-F1-model_v1	AF2
P09564	AF-P09564-F1-model_v1	AF2
P09603	AF-P09603-F1-model_v1	AF2
P09629	AF-P09629-F1-model_v1	AF2
P09681	AF-P09681-F1-model_v1	AF2
P09683	AF-P09683-F1-model_v1	AF2
P0C091	AF-P0C091-F1-model_v1	AF2
P0C0P6	AF-P0C0P6-F1-model_v1	AF2
P0C1Z6	AF-P0C1Z6-F1-model_v1	AF2
P0C221	AF-P0C221-F1-model_v1	AF2
P0C263	AF-P0C263-F1-model_v1	AF2
P0C2S0	AF-P0C2S0-F1-model_v1	AF2
P0C5J1	AF-P0C5J1-F1-model_v1	AF2
P0C672	AF-P0C672-F1-model_v1	AF2
P0C6A0	AF-P0C6A0-F1-model_v1	AF2
P0C6C1	AF-P0C6C1-F1-model_v1	AF2
P0C7I6	AF-P0C7I6-F1-model_v1	AF2
P0C7M4	AF-P0C7M4-F1-model_v1	AF2
P0C7M6	AF-P0C7M6-F1-model_v1	AF2
P0C7Q2	AF-P0C7Q2-F1-model_v1	AF2
P0C7Q6	AF-P0C7Q6-F1-model_v1	AF2
P0C7T8	AF-P0C7T8-F1-model_v1	AF2
P0C7U0	AF-P0C7U0-F1-model_v1	AF2
P0C7U3	AF-P0C7U3-F1-model_v1	AF2
P0C7V8	AF-P0C7V8-F1-model_v1	AF2
P0C7W0	AF-P0C7W0-F1-model_v1	AF2
P0C7W6	AF-P0C7W6-F1-model_v1	AF2
P0C7X2	AF-P0C7X2-F1-model_v1	AF2
P0C851	AF-P0C851-F1-model_v1	AF2
P0C881	AF-P0C881-F1-model_v1	AF2
P0C8F1	AF-P0C8F1-F1-model_v1	AF2
P0CAP1	AF-P0CAP1-F1-model_v1	AF2
P0CAP2	AF-P0CAP2-F1-model_v1	AF2
P0CF97	AF-P0CF97-F1-model_v1	AF2
P0CG08	AF-P0CG08-F1-model_v1	AF2
P0CG21	AF-P0CG21-F1-model_v1	AF2
P0CG23	AF-P0CG23-F1-model_v1	AF2
P0CG32	AF-P0CG32-F1-model_v1	AF2
P0CG33	AF-P0CG33-F1-model_v1	AF2
P0CG36	AF-P0CG36-F1-model_v1	AF2
P0CG37	AF-P0CG37-F1-model_v1	AF2
P0CG41	AF-P0CG41-F1-model_v1	AF2
P0CI25	AF-P0CI25-F1-model_v1	AF2
P0CJ68	AF-P0CJ68-F1-model_v1	AF2
P0CJ70	AF-P0CJ70-F1-model_v1	AF2
P0CJ71	AF-P0CJ71-F1-model_v1	AF2
P0CJ72	AF-P0CJ72-F1-model_v1	AF2
P0CJ73	AF-P0CJ73-F1-model_v1	AF2
P0CJ74	AF-P0CJ74-F1-model_v1	AF2
P0CJ75	AF-P0CJ75-F1-model_v1	AF2
P0CJ77	AF-P0CJ77-F1-model_v1	AF2
P0CJ78	AF-P0CJ78-F1-model_v1	AF2
P0CJ92	AF-P0CJ92-F1-model_v1	AF2
P0CW27	AF-P0CW27-F1-model_v1	AF2
P0DI80	AF-P0DI80-F1-model_v1	AF2
P0DJ07	AF-P0DJ07-F1-model_v1	AF2
P0DJ93	AF-P0DJ93-F1-model_v1	AF2
P0DJD0	AF-P0DJD0-F1-model_v1	AF2
P0DJD1	AF-P0DJD1-F1-model_v1	AF2
P0DJG4	AF-P0DJG4-F1-model_v1	AF2
P0DKL9	AF-P0DKL9-F1-model_v1	AF2
P0DL12	AF-P0DL12-F1-model_v1	AF2
P0DM63	AF-P0DM63-F1-model_v1	AF2
P0DMB2	AF-P0DMB2-F1-model_v1	AF2
P0DMS9	AF-P0DMS9-F1-model_v1	AF2
P0DMU8	AF-P0DMU8-F1-model_v1	AF2
P0DTE4	AF-P0DTE4-F1-model_v1	AF2
P0DTE5	AF-P0DTE5-F1-model_v1	AF2
P0DTW1	AF-P0DTW1-F1-model_v1	AF2
P10124	AF-P10124-F1-model_v1	AF2
P10242	AF-P10242-F1-model_v1	AF2
P10243	AF-P10243-F1-model_v1	AF2
P10244	AF-P10244-F1-model_v1	AF2
P10451	AF-P10451-F1-model_v1	AF2
P10586	AF-P10586-F1-model_v1	AF2
P10643	AF-P10643-F1-model_v1	AF2
P10645	AF-P10645-F1-model_v1	AF2
P10909	AF-P10909-F1-model_v1	AF2
P10912	AF-P10912-F1-model_v1	AF2
P10915	AF-P10915-F1-model_v1	AF2
P10916	AF-P10916-F1-model_v1	AF2
P11047	AF-P11047-F1-model_v1	AF2
P11274	AF-P11274-F1-model_v1	AF2
P11277	AF-P11277-F1-model_v1	AF2
P11308	AF-P11308-F1-model_v1	AF2
P11464	AF-P11464-F1-model_v1	AF2
P11465	AF-P11465-F1-model_v1	AF2
P11912	AF-P11912-F1-model_v1	AF2
P12035	AF-P12035-F1-model_v1	AF2
P12109	AF-P12109-F1-model_v1	AF2
P12111	AF-P12111-F1-model_v1	AF2
P12270	AF-P12270-F1-model_v1	AF2
P12272	AF-P12272-F1-model_v1	AF2
P12524	AF-P12524-F1-model_v1	AF2
P12645	AF-P12645-F1-model_v1	AF2
P12755	AF-P12755-F1-model_v1	AF2
P12757	AF-P12757-F1-model_v1	AF2
P12872	AF-P12872-F1-model_v1	AF2
P12980	AF-P12980-F1-model_v1	AF2
P13056	AF-P13056-F1-model_v1	AF2
P13349	AF-P13349-F1-model_v1	AF2
P13378	AF-P13378-F1-model_v1	AF2
P13498	AF-P13498-F1-model_v1	AF2
P13521	AF-P13521-F1-model_v1	AF2
P13645	AF-P13645-F1-model_v1	AF2
P13646	AF-P13646-F1-model_v1	AF2
P13647	AF-P13647-F1-model_v1	AF2
P13688	AF-P13688-F1-model_v1	AF2
P13798	AF-P13798-F1-model_v1	AF2
P14060	AF-P14060-F1-model_v1	AF2
P14138	AF-P14138-F1-model_v1	AF2
P14209	AF-P14209-F1-model_v1	AF2
P14314	AF-P14314-F1-model_v1	AF2
P14316	AF-P14316-F1-model_v1	AF2
P14317	AF-P14317-F1-model_v1	AF2
P14651	AF-P14651-F1-model_v1	AF2
P14652	AF-P14652-F1-model_v1	AF2
P14770	AF-P14770-F1-model_v1	AF2
P14921	AF-P14921-F1-model_v1	AF2
P15036	AF-P15036-F1-model_v1	AF2
P15172	AF-P15172-F1-model_v1	AF2
P15173	AF-P15173-F1-model_v1	AF2
P15248	AF-P15248-F1-model_v1	AF2
P15336	AF-P15336-F1-model_v1	AF2
P15407	AF-P15407-F1-model_v1	AF2
P15408	AF-P15408-F1-model_v1	AF2
P15514	AF-P15514-F1-model_v1	AF2
P15863	AF-P15863-F1-model_v1	AF2
P15924	AF-P15924-F1-model_v1	AF2
P15976	AF-P15976-F1-model_v1	AF2
P16112	AF-P16112-F1-model_v1	AF2
P16150	AF-P16150-F1-model_v1	AF2
P16220	AF-P16220-F1-model_v1	AF2
P16233	AF-P16233-F1-model_v1	AF2
P16234	AF-P16234-F1-model_v1	AF2
P16383	AF-P16383-F1-model_v1	AF2
P16401	AF-P16401-F1-model_v1	AF2
P16662	AF-P16662-F1-model_v1	AF2
P16860	AF-P16860-F1-model_v1	AF2
P16989	AF-P16989-F1-model_v1	AF2
P17022	AF-P17022-F1-model_v1	AF2
P17028	AF-P17028-F1-model_v1	AF2
P17040	AF-P17040-F1-model_v1	AF2
P17096	AF-P17096-F1-model_v1	AF2
P17152	AF-P17152-F1-model_v1	AF2
P17275	AF-P17275-F1-model_v1	AF2
P17480	AF-P17480-F1-model_v1	AF2
P17481	AF-P17481-F1-model_v1	AF2
P17482	AF-P17482-F1-model_v1	AF2
P17535	AF-P17535-F1-model_v1	AF2
P17542	AF-P17542-F1-model_v1	AF2
P17544	AF-P17544-F1-model_v1	AF2
P17676	AF-P17676-F1-model_v1	AF2
P17677	AF-P17677-F1-model_v1	AF2
P17861	AF-P17861-F1-model_v1	AF2
P17927	AF-P17927-F1-model_v1	AF2
P17936	AF-P17936-F1-model_v1	AF2
P18065	AF-P18065-F1-model_v1	AF2
P18433	AF-P18433-F1-model_v1	AF2
P18509	AF-P18509-F1-model_v1	AF2
P18615	AF-P18615-F1-model_v1	AF2
P18627	AF-P18627-F1-model_v1	AF2
P18827	AF-P18827-F1-model_v1	AF2
P18846	AF-P18846-F1-model_v1	AF2
P18887	AF-P18887-F1-model_v1	AF2
P19012	AF-P19012-F1-model_v1	AF2
P19021	AF-P19021-F1-model_v1	AF2
P19224	AF-P19224-F1-model_v1	AF2
P19320	AF-P19320-F1-model_v1	AF2
P19338	AF-P19338-F1-model_v1	AF2
P19532	AF-P19532-F1-model_v1	AF2
P19622	AF-P19622-F1-model_v1	AF2
P19838	AF-P19838-F1-model_v1	AF2
P20023	AF-P20023-F1-model_v1	AF2
P20290	AF-P20290-F1-model_v1	AF2
P20366	AF-P20366-F1-model_v1	AF2
P20382	AF-P20382-F1-model_v1	AF2
P20396	AF-P20396-F1-model_v1	AF2
P20719	AF-P20719-F1-model_v1	AF2
P20800	AF-P20800-F1-model_v1	AF2
P20849	AF-P20849-F1-model_v1	AF2
P20962	AF-P20962-F1-model_v1	AF2
P20963	AF-P20963-F1-model_v1	AF2
P21145	AF-P21145-F1-model_v1	AF2
P21217	AF-P21217-F1-model_v1	AF2
P21333	AF-P21333-F1-model_v1	AF2
P21359	AF-P21359-F1-model_v1	AF2
P21757	AF-P21757-F1-model_v1	AF2
P21815	AF-P21815-F1-model_v1	AF2
P22003	AF-P22003-F1-model_v1	AF2
P22083	AF-P22083-F1-model_v1	AF2
P22309	AF-P22309-F1-model_v1	AF2
P22310	AF-P22310-F1-model_v1	AF2
P22415	AF-P22415-F1-model_v1	AF2
P22466	AF-P22466-F1-model_v1	AF2
P22528	AF-P22528-F1-model_v1	AF2
P22531	AF-P22531-F1-model_v1	AF2
P22532	AF-P22532-F1-model_v1	AF2
P22794	AF-P22794-F1-model_v1	AF2
P23352	AF-P23352-F1-model_v1	AF2
P23409	AF-P23409-F1-model_v1	AF2
P23415	AF-P23415-F1-model_v1	AF2
P23416	AF-P23416-F1-model_v1	AF2
P23467	AF-P23467-F1-model_v1	AF2
P23471	AF-P23471-F1-model_v1	AF2
P23497	AF-P23497-F1-model_v1	AF2
P23508	AF-P23508-F1-model_v1	AF2
P23582	AF-P23582-F1-model_v1	AF2
P23588	AF-P23588-F1-model_v1	AF2
P23743	AF-P23743-F1-model_v1	AF2
P23759	AF-P23759-F1-model_v1	AF2
P23760	AF-P23760-F1-model_v1	AF2
P23769	AF-P23769-F1-model_v1	AF2
P23771	AF-P23771-F1-model_v1	AF2
P23942	AF-P23942-F1-model_v1	AF2
P24043	AF-P24043-F1-model_v1	AF2
P24278	AF-P24278-F1-model_v1	AF2
P24387	AF-P24387-F1-model_v1	AF2
P24394	AF-P24394-F1-model_v1	AF2
P24588	AF-P24588-F1-model_v1	AF2
P24593	AF-P24593-F1-model_v1	AF2
P24821	AF-P24821-F1-model_v1	AF2
P25067	AF-P25067-F1-model_v1	AF2
P25092	AF-P25092-F1-model_v1	AF2
P25391	AF-P25391-F1-model_v1	AF2
P25490	AF-P25490-F1-model_v1	AF2
P26045	AF-P26045-F1-model_v1	AF2
P26367	AF-P26367-F1-model_v1	AF2
P26436	AF-P26436-F1-model_v1	AF2
P26439	AF-P26439-F1-model_v1	AF2
P26651	AF-P26651-F1-model_v1	AF2
P27469	AF-P27469-F1-model_v1	AF2
P27539	AF-P27539-F1-model_v1	AF2
P27658	AF-P27658-F1-model_v1	AF2
P27918	AF-P27918-F1-model_v1	AF2
P27987	AF-P27987-F1-model_v1	AF2
P28324	AF-P28324-F1-model_v1	AF2
P28328	AF-P28328-F1-model_v1	AF2
P28356	AF-P28356-F1-model_v1	AF2
P28358	AF-P28358-F1-model_v1	AF2
P28360	AF-P28360-F1-model_v1	AF2
P28749	AF-P28749-F1-model_v1	AF2
P28799	AF-P28799-F1-model_v1	AF2
P28906	AF-P28906-F1-model_v1	AF2
P28908	AF-P28908-F1-model_v1	AF2
P29279	AF-P29279-F1-model_v1	AF2
P29374	AF-P29374-F1-model_v1	AF2
P29536	AF-P29536-F1-model_v1	AF2
P29590	AF-P29590-F1-model_v1	AF2
P30305	AF-P30305-F1-model_v1	AF2
P30408	AF-P30408-F1-model_v1	AF2
P30530	AF-P30530-F1-model_v1	AF2
P30953	AF-P30953-F1-model_v1	AF2
P30990	AF-P30990-F1-model_v1	AF2
P31249	AF-P31249-F1-model_v1	AF2
P31260	AF-P31260-F1-model_v1	AF2
P31268	AF-P31268-F1-model_v1	AF2
P31269	AF-P31269-F1-model_v1	AF2
P31270	AF-P31270-F1-model_v1	AF2
P31273	AF-P31273-F1-model_v1	AF2
P31274	AF-P31274-F1-model_v1	AF2
P31275	AF-P31275-F1-model_v1	AF2
P31276	AF-P31276-F1-model_v1	AF2
P31277	AF-P31277-F1-model_v1	AF2
P31314	AF-P31314-F1-model_v1	AF2
P31358	AF-P31358-F1-model_v1	AF2
P31431	AF-P31431-F1-model_v1	AF2
P31948	AF-P31948-F1-model_v1	AF2
P32242	AF-P32242-F1-model_v1	AF2
P32314	AF-P32314-F1-model_v1	AF2
P32418	AF-P32418-F1-model_v1	AF2
P32971	AF-P32971-F1-model_v1	AF2
P33121	AF-P33121-F1-model_v1	AF2
P33240	AF-P33240-F1-model_v1	AF2
P33897	AF-P33897-F1-model_v1	AF2
P33981	AF-P33981-F1-model_v1	AF2
P34741	AF-P34741-F1-model_v1	AF2
P34810	AF-P34810-F1-model_v1	AF2
P34910	AF-P34910-F1-model_v1	AF2
P34981	AF-P34981-F1-model_v1	AF2
P34982	AF-P34982-F1-model_v1	AF2
P35070	AF-P35070-F1-model_v1	AF2
P35125	AF-P35125-F1-model_v1	AF2
P35232	AF-P35232-F1-model_v1	AF2
P35269	AF-P35269-F1-model_v1	AF2
P35318	AF-P35318-F1-model_v1	AF2
P35321	AF-P35321-F1-model_v1	AF2
P35325	AF-P35325-F1-model_v1	AF2
P35326	AF-P35326-F1-model_v1	AF2
P35410	AF-P35410-F1-model_v1	AF2
P35452	AF-P35452-F1-model_v1	AF2
P35453	AF-P35453-F1-model_v1	AF2
P35503	AF-P35503-F1-model_v1	AF2
P35504	AF-P35504-F1-model_v1	AF2
P35527	AF-P35527-F1-model_v1	AF2
P35548	AF-P35548-F1-model_v1	AF2
P35555	AF-P35555-F1-model_v1	AF2
P35556	AF-P35556-F1-model_v1	AF2
P35575	AF-P35575-F1-model_v1	AF2
P35711	AF-P35711-F1-model_v1	AF2
P35712	AF-P35712-F1-model_v1	AF2
P35713	AF-P35713-F1-model_v1	AF2
P35716	AF-P35716-F1-model_v1	AF2
P35900	AF-P35900-F1-model_v1	AF2
P35908	AF-P35908-F1-model_v1	AF2
P35968	AF-P35968-F1-model_v1	AF2
P36021	AF-P36021-F1-model_v1	AF2
P36402	AF-P36402-F1-model_v1	AF2
P36537	AF-P36537-F1-model_v1	AF2
P36915	AF-P36915-F1-model_v1	AF2
P36956	AF-P36956-F1-model_v1	AF2
P37198	AF-P37198-F1-model_v1	AF2
P37287	AF-P37287-F1-model_v1	AF2
P38159	AF-P38159-F1-model_v1	AF2
P38432	AF-P38432-F1-model_v1	AF2
P38435	AF-P38435-F1-model_v1	AF2
P38936	AF-P38936-F1-model_v1	AF2
P39059	AF-P39059-F1-model_v1	AF2
P39060	AF-P39060-F1-model_v1	AF2
P39086	AF-P39086-F1-model_v1	AF2
P39210	AF-P39210-F1-model_v1	AF2
P39880	AF-P39880-F1-model_v1	AF2
P40199	AF-P40199-F1-model_v1	AF2
P40200	AF-P40200-F1-model_v1	AF2
P40222	AF-P40222-F1-model_v1	AF2
P40238	AF-P40238-F1-model_v1	AF2
P40424	AF-P40424-F1-model_v1	AF2
P40425	AF-P40425-F1-model_v1	AF2
P40426	AF-P40426-F1-model_v1	AF2
P40818	AF-P40818-F1-model_v1	AF2
P40967	AF-P40967-F1-model_v1	AF2
P41002	AF-P41002-F1-model_v1	AF2
P41161	AF-P41161-F1-model_v1	AF2
P41162	AF-P41162-F1-model_v1	AF2
P41182	AF-P41182-F1-model_v1	AF2
P41212	AF-P41212-F1-model_v1	AF2
P41218	AF-P41218-F1-model_v1	AF2
P41225	AF-P41225-F1-model_v1	AF2
P41247	AF-P41247-F1-model_v1	AF2
P41440	AF-P41440-F1-model_v1	AF2
P41597	AF-P41597-F1-model_v1	AF2
P41732	AF-P41732-F1-model_v1	AF2
P42127	AF-P42127-F1-model_v1	AF2
P42166	AF-P42166-F1-model_v1	AF2
P42261	AF-P42261-F1-model_v1	AF2
P42566	AF-P42566-F1-model_v1	AF2
P42568	AF-P42568-F1-model_v1	AF2
P42694	AF-P42694-F1-model_v1	AF2
P42695	AF-P42695-F1-model_v1	AF2
P42701	AF-P42701-F1-model_v1	AF2
P42704	AF-P42704-F1-model_v1	AF2
P42768	AF-P42768-F1-model_v1	AF2
P42857	AF-P42857-F1-model_v1	AF2
P43026	AF-P43026-F1-model_v1	AF2
P43121	AF-P43121-F1-model_v1	AF2
P43243	AF-P43243-F1-model_v1	AF2
P43268	AF-P43268-F1-model_v1	AF2
P43307	AF-P43307-F1-model_v1	AF2
P43308	AF-P43308-F1-model_v1	AF2
P43694	AF-P43694-F1-model_v1	AF2
P43699	AF-P43699-F1-model_v1	AF2
P46019	AF-P46019-F1-model_v1	AF2
P46020	AF-P46020-F1-model_v1	AF2
P46093	AF-P46093-F1-model_v1	AF2
P46100	AF-P46100-F1-model_v1	AF2
P46695	AF-P46695-F1-model_v1	AF2
P46721	AF-P46721-F1-model_v1	AF2
P46937	AF-P46937-F1-model_v1	AF2
P46939	AF-P46939-F1-model_v1	AF2
P46940	AF-P46940-F1-model_v1	AF2
P47710	AF-P47710-F1-model_v1	AF2
P47881	AF-P47881-F1-model_v1	AF2
P47887	AF-P47887-F1-model_v1	AF2
P47888	AF-P47888-F1-model_v1	AF2
P47890	AF-P47890-F1-model_v1	AF2
P47893	AF-P47893-F1-model_v1	AF2
P47902	AF-P47902-F1-model_v1	AF2
P47974	AF-P47974-F1-model_v1	AF2
P48230	AF-P48230-F1-model_v1	AF2
P48357	AF-P48357-F1-model_v1	AF2
P48378	AF-P48378-F1-model_v1	AF2
P48380	AF-P48380-F1-model_v1	AF2
P48382	AF-P48382-F1-model_v1	AF2
P48431	AF-P48431-F1-model_v1	AF2
P48436	AF-P48436-F1-model_v1	AF2
P48507	AF-P48507-F1-model_v1	AF2
P48553	AF-P48553-F1-model_v1	AF2
P48645	AF-P48645-F1-model_v1	AF2
P48651	AF-P48651-F1-model_v1	AF2
P48668	AF-P48668-F1-model_v1	AF2
P48739	AF-P48739-F1-model_v1	AF2
P48745	AF-P48745-F1-model_v1	AF2
P48960	AF-P48960-F1-model_v1	AF2
P49006	AF-P49006-F1-model_v1	AF2
P49023	AF-P49023-F1-model_v1	AF2
