uniprot_id,iso_id,uniprot_length,source,from,to,template,qmean,qnorm,seq_id,seq_cov
Q7Z6W7,,309,SWISSMODEL,1,233,6u3r.1.A,-3.7740852892000003,0.6270490679,65.3846130371,0.750809
Q7Z713,,158,SWISSMODEL,3,154,5leb.1.A,-3.7341272795,0.5946880584,27.1523170471,0.955696
Q7Z736,Q7Z736-1,793,SWISSMODEL,205,755,3pzd.1.A,-4.3366224387,0.6231566272,39.562625885,0.693569
Q7Z7A3,,348,SWISSMODEL,5,329,5ztb.1.B,-2.8086675001,0.6748789921,29.5454540253,0.931034
Q7Z7B7,,95,SWISSMODEL,25,58,6mjv.1.A,-4.2390079089,0.261087163,37.5,0.347368
Q7Z7B8,,93,SWISSMODEL,22,55,6mjv.1.A,-1.5126008927,0.5827712794000001,56.25,0.354839
Q7Z7H5,Q7Z7H5-1,227,SWISSMODEL,30,138,5azx.1.A,-2.550426967,0.653195669,25.7425746918,0.475771
Q7Z7J7,,247,SWISSMODEL,12,197,6c14.1.B,-5.118415536,0.5694125151,62.5,0.748988
Q7Z7J9,,78,SWISSMODEL,35,73,3j81.1.J,-1.5946760355,0.5730873732,30.7692298889,0.487179
Q7Z7K2,,595,SWISSMODEL,185,566,5wjq.1.C,-5.7652159761,0.5648168765,42.7046279907,0.640336
Q7Z7L1,,901,SWISSMODEL,5,571,7lre.1.A,-3.3502027449,0.6463601783,40.6193084717,0.628191
Q7Z7L9,Q7Z7L9-1,614,SWISSMODEL,219,497,5wjq.1.C,-2.6781491509,0.6670171545,51.6014251709,0.452769
Q7Z7M8,,397,SWISSMODEL,70,397,7jhk.4.A,-2.5573606389,0.683877175,36.9565200806,0.823678
Q7Z7M9,,940,SWISSMODEL,399,937,6s22.1.A,-3.1596484984,0.6591181534,41.796875,0.57234
Q86SG2,Q86SG2-1,305,SWISSMODEL,108,303,5lec.1.A,-0.7427963177,0.7501039533,35.204082489,0.639344
Q86SG6,,692,SWISSMODEL,311,682,4o2w.1.A,-4.8648045349,0.5990979347000001,26.9886360168,0.536127
Q86SG7,Q86SG7-1,212,SWISSMODEL,37,212,153l.1.A,0.2452389328,0.7908283556,46.5909080505,0.825472
Q86SJ2,,522,SWISSMODEL,37,382,2xot.1.A,-4.683638263,0.5997067058000001,37.0030593872,0.66092
Q86SJ6,Q86SJ6-1,1040,SWISSMODEL,51,598,7a7d.1.A,-3.2113125987,0.6585320149,45.3211021423,0.525962
Q86SK9,Q86SK9-1,330,SWISSMODEL,38,329,4ymk.1.A,-2.8207172875,0.6641711623000001,63.3561630249,0.881818
Q86SQ4,Q86SQ4-1,1221,SWISSMODEL,39,840,6v55.1.A,-3.9411892218,0.6256830845,42.0707740784,0.65602
Q86SS6,,491,SWISSMODEL,218,490,1dqv.1.A,-5.3248019996,0.5590774265,66.6666641235,0.553971
Q86T26,,416,SWISSMODEL,170,415,5ce1.1.A,-1.5370964793000002,0.7133417550000001,41.7355384827,0.588942
Q86T29,Q86T29-1,641,SWISSMODEL,166,444,5wjq.1.C,-3.1349401824,0.6487277254,51.6014251709,0.433697
Q86T65,Q86T65-3,1068,SWISSMODEL,596,1014,2j1d.1.B,-0.7959769221,0.7357259575,69.29637146,0.391386
Q86TA1,,216,SWISSMODEL,17,214,5twg.1.A,-1.8904437679,0.703658395,52.8846168518,0.912037
Q86TD4,Q86TD4-2,473,SWISSMODEL,54,449,5mtv.1.B,-2.8472996931,0.6639554601000001,31.0526313782,0.835095
Q86TI4,Q86TI4-3,376,SWISSMODEL,5,344,6g6m.1.A,-4.5724743382,0.6132039285,33.3333320618,0.901596
Q86TJ5,,538,SWISSMODEL,239,515,5v3m.1.C,-2.2177842991,0.6850277885,44.2176856995,0.513011
Q86TL0,Q86TL0-1,474,SWISSMODEL,91,438,2p82.1.A,-3.0770344091,0.6671821917,36.4516143799,0.732068
Q86TM6,Q86TM6-1,617,SWISSMODEL,1,269,6vjz.1.B,-3.5609684885,0.6283576627,28.0120487213,0.43436
Q86TN4,Q86TN4-1,253,SWISSMODEL,26,216,6ede.1.A,-2.0535283551,0.6970360421,28.4090900421,0.750988
Q86TX2,,421,SWISSMODEL,1,410,3hlk.1.A,1.3243066131,0.8175529607,99.0498809814,0.971496
Q86U06,Q86U06-1,439,SWISSMODEL,162,343,5kvy.1.A,-2.0212912033,0.6946042643,25.4143638611,0.412301
Q86U10,Q86U10-1,573,SWISSMODEL,8,364,5dnc.1.A,-0.3255433318,0.7521852165,68.3453216553,0.621291
Q86U17,,422,SWISSMODEL,50,420,1yxa.1.A,-2.2463802547,0.6927783271,44.7999992371,0.876777
Q86U28,Q86U28-1,154,SWISSMODEL,49,153,1x0g.1.A,-4.1293970379000005,0.6270816418,25.9615383148,0.675325
Q86U42,Q86U42-1,306,SWISSMODEL,118,251,2m70.1.A,-4.2498856036,0.5585256321000001,53.0769233704,0.434641
Q86U90,,279,SWISSMODEL,27,258,3ttf.1.A,-5.4421617564,0.5584695940000001,27.5362319946,0.827957
Q86UA1,Q86UA1-1,669,SWISSMODEL,76,604,6g70.1.A,-0.3471597826,0.7545873427,93.2330856323,0.789238
Q86UD4,,541,SWISSMODEL,200,506,5wjq.1.C,-4.9482020189,0.5942059663,53.736656189,0.565619
Q86UE3,,836,SWISSMODEL,242,548,5wjq.1.C,-4.5104184363,0.6103382228,57.2953720093,0.366029
Q86UE6,,522,SWISSMODEL,39,364,5z8x.1.A,-3.0005090038,0.6675858484,53.1157264709,0.622605
Q86UK0,Q86UK0-1,2595,SWISSMODEL,717,2579,5xjy.1.A,-7.1565169887,0.5131870519,37.1602897644,0.717534
Q86UN2,,441,SWISSMODEL,24,304,4p8s.1.A,-2.2379691194,0.6849165524,60.4982223511,0.634921
Q86UN3,Q86UN3-1,420,SWISSMODEL,29,348,3zyi.1.A,-4.655848637,0.6046106942,27.8481006622,0.759524
Q86UP0,Q86UP0-1,819,SWISSMODEL,45,626,7a7d.1.B,-5.3027451265,0.5758153693,26.2264156342,0.709402
Q86UP6,Q86UP6-1,607,SWISSMODEL,32,267,6fzv.1.D,-5.1820599625,0.5681236449,26.7782421112,0.38715
Q86UQ0,Q86UQ0-1,364,SWISSMODEL,208,363,5wjq.1.C,-1.2048926595,0.7188817372,40.3973503113,0.425824
Q86UV5,Q86UV5-1,1035,SWISSMODEL,76,458,6h4h.1.A,-2.8741716879,0.6688633526000001,26.0623226166,0.369082
Q86UV6,Q86UV6-1,250,SWISSMODEL,1,125,5olm.1.A,-5.0403741269,0.5678292875000001,31.7073173523,0.496
Q86UV7,,250,SWISSMODEL,1,125,5olm.1.A,-4.7526976353,0.5797522134,31.7073173523,0.496
Q86UX6,Q86UX6-1,486,SWISSMODEL,84,447,4fr4.1.A,-0.42038436230000004,0.7587401966,66.4850158691,0.746914
Q86UY8,Q86UY8-1,548,SWISSMODEL,78,527,6fis.1.D,-2.4269971771,0.678660762,28.3813743591,0.819343
Q86V21,Q86V21-1,672,SWISSMODEL,13,670,4wd1.1.A,-1.3304807378,0.7170250464,37.6161003113,0.977679
Q86V71,,674,SWISSMODEL,172,505,5v3j.2.C,-5.2760663045000005,0.5890492824,53.0465965271,0.494065
Q86V86,,326,SWISSMODEL,35,301,5n4v.1.A,-0.5343227782000001,0.7530308528,70.3703689575,0.815951
Q86V97,,674,SWISSMODEL,36,301,4ap2.1.A,-1.8854097978,0.6979361081000001,26.482213974,0.393175
Q86VD1,Q86VD1-1,984,SWISSMODEL,2,538,5of9.1.A,-0.8700659498000001,0.7331337734000001,50.6151161194,0.544715
Q86VD7,,318,SWISSMODEL,29,314,6gci.1.A,-3.9109787595,0.6166350770000001,29.6819782257,0.896226
Q86VH4,Q86VH4-1,590,SWISSMODEL,34,361,5z8y.1.A,-2.9586691294,0.6692956726,54.0298500061,0.554237
Q86VH5,Q86VH5-1,581,SWISSMODEL,34,362,5z8y.1.A,-2.8745182316999998,0.6738683586,55.7228927612,0.564544
Q86VL8,Q86VL8-1,602,SWISSMODEL,25,503,5yck.1.A,-4.9242884702000005,0.6189409827,27.9909706116,0.79402
Q86VY4,,417,SWISSMODEL,191,384,2e50.1.A,-1.7264569676,0.7098575834,37.9487190247,0.46283
Q86VZ1,,359,SWISSMODEL,21,308,5ndd.1.A,-2.4943124738,0.6738496168,36.8600692749,0.799443
Q86VZ2,,330,SWISSMODEL,27,330,2xl2.1.A,-0.9136411767,0.7426757223,87.3817062378,0.918182
Q86W10,,505,SWISSMODEL,40,504,6c94.1.A,-1.8155047068,0.7120854590000001,46.8817214966,0.918812
Q86W11,Q86W11-1,494,SWISSMODEL,261,492,5wjq.1.C,-3.408316119,0.6407786976000001,52.5862083435,0.467611
Q86W24,,1093,SWISSMODEL,121,1077,6npy.1.A,-9.130716475,0.4441148995,38.6036949158,0.874657
Q86W25,,1043,SWISSMODEL,175,1042,6npy.1.A,-7.9912649639,0.4839813714,33.4031410217,0.831256
Q86W26,,655,SWISSMODEL,97,588,6npy.1.A,-8.7182181785,0.4990867136,38.2758636475,0.749618
Q86W28,Q86W28-1,1048,SWISSMODEL,148,986,6npy.1.A,-8.8688984206,0.4532752385,31.3684215546,0.799618
Q86W54,Q86W54-1,205,SWISSMODEL,64,169,7ju4.1.A,-2.0664968116,0.6785021401,25.2427177429,0.512195
Q86W74,Q86W74-2,228,SWISSMODEL,42,192,2dwz.2.A,-3.0577830151,0.6294270219,28.0821914673,0.657895
Q86WA8,Q86WA8-1,852,SWISSMODEL,12,836,7nfy.1.A,-3.6450028819,0.6360458812,35.3016700745,0.967136
Q86WG5,Q86WG5-1,1849,SWISSMODEL,875,1586,5gnh.1.A,-6.2278707203,0.5456779917,32.8712882996,0.384532
Q86WH2,Q86WH2-1,238,SWISSMODEL,48,185,3ddc.1.B,-0.9974364847,0.7285657563,46.3768119812,0.57563
Q86WK6,,493,SWISSMODEL,29,364,2xot.1.A,-2.7521177083,0.6672856325000001,86.8804702759,0.679513
Q86WK7,,504,SWISSMODEL,30,372,2xot.1.A,-3.9764952941000002,0.624447816,38.6503067017,0.678571
Q86WN2,,208,SWISSMODEL,24,190,3oq3.1.A,-2.1644098641,0.6838462477,31.9277114868,0.798077
Q86WR0,Q86WR0-1,208,SWISSMODEL,13,129,5h3w.1.A,-3.0132038811,0.6223989430000001,25.2252254486,0.557692
Q86WR6,,236,SWISSMODEL,44,140,2n39.1.A,-1.117375899,0.7317738804,41.2371139526,0.40678
Q86WS5,,348,SWISSMODEL,63,320,7meq.1.A,-1.7533899443,0.7042620251,36.6935501099,0.738506
Q86WT1,,665,SWISSMODEL,9,660,4uzy.1.A,-1.0496045884,0.7268521791,59.2417068481,0.978947
Q86WV1,Q86WV1-1,359,SWISSMODEL,6,212,1u5e.1.A,-3.0089071444,0.6589434891,45.8937187195,0.573816
Q86WZ6,Q86WZ6-1,799,SWISSMODEL,351,656,5v3j.2.C,-4.0293499822,0.6274594529,51.0791358948,0.381727
Q86X27,Q86X27-1,583,SWISSMODEL,43,286,3qxl.1.A,-0.7009100482,0.7488521069,80.3921585083,0.41681
Q86X40,Q86X40-1,367,SWISSMODEL,10,277,4u08.1.A,-5.0485735863,0.5698500814,36.6935501099,0.72752
Q86X45,Q86X45-1,466,SWISSMODEL,2,163,5mqf.1.W,-2.7072301382,0.6524742954,25.7668704987,0.345494
Q86X67,Q86X67-1,352,SWISSMODEL,30,345,6o3p.1.A,-1.8014282046,0.7005478082000001,35.1535835266,0.894886
Q86X76,Q86X76-1,327,SWISSMODEL,46,320,4h5u.2.A,-1.8835592863000001,0.7036070887,40.8602142334,0.83792
Q86XA0,Q86XA0-1,190,SWISSMODEL,2,188,4lg1.1.A,-3.8003525519,0.6382729474000001,27.6470584869,0.978947
Q86XF0,,187,SWISSMODEL,2,187,3fs6.1.A,0.8694495329,0.8174501189000001,91.9786071777,0.989305
Q86XF7,,245,SWISSMODEL,53,238,5v3m.1.C,-3.668878685,0.6294572294,34.6590919495,0.755102
Q86XJ0,,344,SWISSMODEL,8,309,6uiw.1.A,-5.131984285,0.5840202339,28.9562282562,0.875
Q86XK7,Q86XK7-1,387,SWISSMODEL,27,228,3jz7.1.B,-3.0917954325,0.6621425633,26.108373642,0.51938
Q86XP3,Q86XP3-1,938,SWISSMODEL,204,627,6uv0.2.A,-0.5829086232,0.7514943927000001,44.6009407043,0.450959
Q86XR2,Q86XR2-1,697,SWISSMODEL,33,594,7ctp.1.A,-2.8955524577,0.6671685382,26.9299812317,0.804878
Q86XS5,,388,SWISSMODEL,7,383,3ghg.2.B,-4.591348369,0.6063999822,25.9154930115,0.969072
Q86XS8,Q86XS8-1,419,SWISSMODEL,30,184,3icu.1.A,-0.4153451387,0.7588617489,36.8421058655,0.367542
Q86XU0,,584,SWISSMODEL,260,566,5wjq.1.C,-5.1698145994,0.5860395775,47.686832428,0.523973
Q86XW9,Q86XW9-1,330,SWISSMODEL,158,303,7jtk.1.6,0.2138398283,0.7919627445,41.9580421448,0.439394
Q86Y25,,554,SWISSMODEL,213,519,5wjq.1.C,-4.9409189729000005,0.5944743455,50.5338096619,0.552347
Q86Y33,Q86Y33-1,519,SWISSMODEL,219,519,4n14.1.A,-2.4826580465,0.6830794183000001,49.3333320618,0.578035
Q86Y79,,214,SWISSMODEL,28,209,3nea.1.A,-1.79152207,0.7044299555,32.5966835022,0.845794
Q86Y91,Q86Y91-5,852,SWISSMODEL,4,389,3h4s.1.A,-2.0156925036,0.6985815859000001,34.9431800842,0.451878
Q86YB7,Q86YB7-1,292,SWISSMODEL,28,292,2zqr.1.A,-0.9420179988,0.7306163566,55.8490562439,0.90411
Q86YB8,Q86YB8-1,467,SWISSMODEL,30,464,3ahq.1.A,-3.3770274479,0.653148976,62.0137290955,0.929336
Q86YC3,,692,SWISSMODEL,31,612,6gff.1.E,-4.7525902153,0.5952889366,36.8965530396,0.839595
Q86YD1,Q86YD1-1,416,SWISSMODEL,83,239,2l23.1.A,-2.7748448175,0.6427439315,78.3439483643,0.375
Q86YD5,Q86YD5-1,345,SWISSMODEL,32,148,4zrq.1.B,-4.9633141368,0.5164429101,35.5140190125,0.336232
Q86YE8,Q86YE8-1,665,SWISSMODEL,161,465,5v3m.1.C,-4.6217368004,0.6055698438,51.3071899414,0.457143
Q86YG4,,428,SWISSMODEL,2,418,6fxh.1.D,-1.9830943860999999,0.6941917767,61.7433395386,0.971963
Q86YH6,Q86YH6-1,399,SWISSMODEL,65,398,3aq0.2.A,-3.2648000535,0.6493481984,27.3006134033,0.834586
Q86YM7,Q86YM7-1,354,SWISSMODEL,1,143,1i2h.1.A,0.10793268240000001,0.7876789998,100.0,0.40113
Q86YQ8,Q86YQ8-1,564,SWISSMODEL,20,543,6kxk.1.A,-2.4629672276,0.6889321829,41.6502952576,0.927305
Q86YR6,,584,SWISSMODEL,102,345,5y4f.2.A,-2.8036541878,0.6616742425000001,28.5123958588,0.416096
Q86YT9,Q86YT9-1,394,SWISSMODEL,27,254,3mj6.1.A,-1.7053664433,0.7086217895,58.4313735962,0.576142
Q86YV0,Q86YV0-1,1011,SWISSMODEL,294,739,3bxj.2.A,-5.3288194575,0.5964880006000001,44.2922363281,0.440158
Q86YW0,Q86YW0-1,608,SWISSMODEL,3,607,3qr0.1.A,-3.7762019108000002,0.6314555653,34.0715484619,0.993421
Q86Z23,,238,SWISSMODEL,108,238,5ybz.1.A,-0.2723990624,0.7612922325,82.4427490234,0.546218
Q8IU99,,346,SWISSMODEL,9,310,6uiw.1.A,-4.9343628174,0.5909344998,25.3289470673,0.869942
Q8IUA0,,241,SWISSMODEL,94,187,1bik.1.A,-2.7030684024,0.6428688169,31.4606742859,0.385892
Q8IUC4,Q8IUC4-1,686,SWISSMODEL,107,500,5mjy.2.B,-4.9751981908000005,0.5956841807000001,27.3239440918,0.572886
Q8IUC8,Q8IUC8-1,556,SWISSMODEL,57,555,6e4q.1.A,-2.5461617624,0.6883306082,50.9164962769,0.895683
Q8IUE0,,185,SWISSMODEL,54,120,6fqp.1.C,-0.5815029711,0.7573618803000001,64.788734436,0.356757
Q8IUE6,,130,SWISSMODEL,10,123,6k1k.1.G,-0.6391351223,0.7524665658,94.4000015259,0.869231
Q8IUF1,,395,SWISSMODEL,40,377,1nij.1.A,-2.9088248574,0.6740625124,30.1282043457,0.853165
Q8IUG5,Q8IUG5-1,2567,SWISSMODEL,500,1449,1i84.1.A,-4.5272871413,0.6051770287,25.7242183685,0.369692
Q8IUH2,,290,SWISSMODEL,117,286,1xhn.1.A,-0.1512605274,0.7704189683,37.2093009949,0.582759
Q8IUH4,Q8IUH4-1,622,SWISSMODEL,45,273,5w7i.1.A,-0.15292108370000002,0.7723501979,66.0869598389,0.366559
Q8IUI8,Q8IUI8-1,442,SWISSMODEL,179,442,6rpx.1.A,0.6613402065,0.8015974509,93.6802978516,0.595023
Q8IUK8,,224,SWISSMODEL,89,224,5h48.1.C,-0.827475931,0.7420727693,84.3023223877,0.602679
Q8IUM7,Q8IUM7-1,802,SWISSMODEL,7,326,5sy5.2.B,-3.3191791765,0.6540038897,28.1045761108,0.397756
Q8IUQ0,Q8IUQ0-1,354,SWISSMODEL,27,288,3hy5.1.A,-2.5121538635,0.6713245715,39.5522384644,0.737288
Q8IUR0,,188,SWISSMODEL,22,188,2j3w.1.C,-1.2640476267,0.7243441230000001,78.7234039307,0.882979
Q8IUS5,,362,SWISSMODEL,78,357,6i5e.1.A,-3.722144566,0.6405650970000001,31.1827964783,0.770718
Q8IUX7,Q8IUX7-1,1158,SWISSMODEL,562,985,2nsm.1.A,-2.4039601777,0.6882690982,45.5919380188,0.365285
Q8IUZ0,Q8IUZ0-1,686,SWISSMODEL,26,306,6hkw.1.A,-4.0082280703,0.6143148369,26.6917285919,0.408163
Q8IUZ5,Q8IUZ5-1,450,SWISSMODEL,32,442,6tor.1.A,0.6001856858,0.7845740892,65.5251159668,0.911111
Q8IV01,,421,SWISSMODEL,150,420,3hn8.1.A,-5.485068221,0.5504288619000001,30.2583026886,0.64133
Q8IV04,Q8IV04-1,446,SWISSMODEL,65,349,3hzj.1.A,-3.2176079827,0.6451421559,31.428571701,0.636771
Q8IV13,Q8IV13-1,435,SWISSMODEL,8,309,7b5l.1.K,-4.1227637211,0.6222370906,27.0386257172,0.691954
Q8IV20,,430,SWISSMODEL,179,430,6t0y.1.A,-2.7609616325,0.6623752993,31.0204086304,0.583721
Q8IV38,,441,SWISSMODEL,11,209,5ma3.1.B,-2.1341164772,0.6938275832,25.0,0.44898
Q8IV45,,518,SWISSMODEL,103,490,3g5b.1.A,-2.9672726521,0.6648870978,27.077747345,0.747104
Q8IV53,Q8IV53-1,801,SWISSMODEL,2,412,6ekk.2.A,-2.5853376858,0.6810492746,54.7557830811,0.51186
Q8IV61,Q8IV61-1,690,SWISSMODEL,3,546,4l9m.1.A,-3.3500331804,0.6535434289000001,59.7785987854,0.786957
Q8IV77,Q8IV77-1,575,SWISSMODEL,25,474,7lft.1.A,-1.9137213536000002,0.6966189603,53.5238113403,0.78087
Q8IVA1,Q8IVA1-1,136,SWISSMODEL,21,83,4jhr.1.A,-2.7768971584,0.593479917,43.1034469604,0.455882
Q8IVB4,,645,SWISSMODEL,20,537,7dsv.1.A,-7.2186971604,0.5440242372,28.4140968323,0.80155
Q8IVC4,,421,SWISSMODEL,128,405,5wjq.1.C,-2.9833951957,0.653898979,44.2857131958,0.657957
Q8IVP9,Q8IVP9-1,402,SWISSMODEL,86,402,5v3j.2.C,-4.9701245133,0.5932608031000001,47.1014480591,0.78607
Q8IVS8,Q8IVS8-1,523,SWISSMODEL,29,523,1x3l.1.A,-3.3298077585,0.6657143161,31.7129631042,0.944551
Q8IVU1,,814,SWISSMODEL,38,606,6iaa.1.A,-4.7748002065,0.6021886736000001,26.6304340363,0.697789
Q8IVU3,Q8IVU3-1,1022,SWISSMODEL,2,366,4jhn.1.A,-2.3325429674000002,0.6904506616,29.1784706116,0.356164
Q8IVW1,Q8IVW1-1,177,SWISSMODEL,15,156,3lvr.1.A,-5.3631539224,0.5085098684,41.3533821106,0.79661
Q8IW03,,269,SWISSMODEL,62,259,5h9m.1.A,-3.6518046343,0.6431716152,49.7326202393,0.732342
Q8IW36,Q8IW36-4,515,SWISSMODEL,153,459,5wjq.1.C,-4.5458049097,0.6090342368,47.686832428,0.594175
Q8IW41,Q8IW41-1,473,SWISSMODEL,11,364,4tyh.1.A,-3.5397223444,0.6534345026,46.6463432312,0.7463
Q8IW92,,636,SWISSMODEL,46,625,3w5g.2.A,-3.9648239434,0.6237149147000001,28.3662471771,0.910377
Q8IW93,Q8IW93-1,802,SWISSMODEL,352,792,7csp.1.A,-2.3970520463,0.6908633033,37.4149665833,0.548628
Q8IWL1,,248,SWISSMODEL,105,248,4wuw.1.C,-0.030429660400000003,0.7695082381,66.8918914795,0.576613
Q8IWL2,Q8IWL2-1,248,SWISSMODEL,106,248,5fft.1.C,1.3473581798,0.8180311955,68.2432403564,0.572581
Q8IWQ3,Q8IWQ3-1,736,SWISSMODEL,16,378,4rer.1.A,-4.2304007734,0.6254726839,44.252872467,0.491848
Q8IWU5,Q8IWU5-1,870,SWISSMODEL,42,467,5g2v.1.A,-5.5967751415,0.5774417815,26.8765125275,0.488506
Q8IWU6,,871,SWISSMODEL,41,392,5g2v.1.A,-5.7166118141,0.5777349052,30.2941169739,0.402985
Q8IWV2,Q8IWV2-1,1026,SWISSMODEL,24,909,6iaa.1.A,-5.6534291973,0.5657762202000001,28.4595298767,0.862573
Q8IWW8,Q8IWW8-1,467,SWISSMODEL,43,464,5yvr.1.B,-4.3215974949,0.6123735793,28.9743595123,0.901499
Q8IWX7,Q8IWX7-1,931,SWISSMODEL,5,924,6qdl.1.A,-2.8318334252,0.6644965850000001,31.8082790375,0.987111
Q8IWZ3,Q8IWZ3-1,2542,SWISSMODEL,204,1384,5vkq.1.A,-6.2073949263,0.546394387,25.8362159729,0.464201
Q8IWZ6,Q8IWZ6-1,715,SWISSMODEL,2,715,6vbv.1.F,-2.0957290863,0.6902509788,94.1258773804,0.997203
Q8IX18,Q8IX18-1,779,SWISSMODEL,48,748,5n8r.1.A,-1.9728346388,0.6945507388000001,29.8529415131,0.898588
Q8IX29,Q8IX29-1,292,SWISSMODEL,82,182,2ovr.1.B,-3.982766603,0.5828189099000001,34.653465271,0.342466
Q8IXA5,Q8IXA5-1,215,SWISSMODEL,87,215,4yf2.1.A,-0.8425874069,0.73739109,75.3846130371,0.595349
Q8IXF0,Q8IXF0-1,933,SWISSMODEL,52,448,5sy7.1.B,-3.4113937765,0.6519474287,99.0,0.424437
Q8IXH8,Q8IXH8-4,832,SWISSMODEL,55,605,7a7d.1.A,-4.2006140872,0.6276376508,28.8640594482,0.661058
Q8IXI1,Q8IXI1-1,618,SWISSMODEL,182,579,5ksz.1.A,-1.7561469027,0.7095940638,54.2997550964,0.642395
Q8IXL9,,164,SWISSMODEL,36,140,2dfs.1.H,-2.7297634316,0.6468244506,28.8659801483,0.634146
Q8IXQ6,Q8IXQ6-1,854,SWISSMODEL,109,488,3vfq.1.A,-2.9259046538,0.6668825679,36.2433853149,0.443794
Q8IXQ8,Q8IXQ8-1,264,SWISSMODEL,8,120,1wif.1.A,-3.4271232306,0.6100723401,73.4513244629,0.424242
Q8IXS2,Q8IXS2-1,484,SWISSMODEL,271,470,7ju4.1.C,-1.9435383807000002,0.7018348495000001,37.4468078613,0.411157
Q8IXS8,,530,SWISSMODEL,7,287,6bq1.1.C,-4.4456866362,0.5968680531,66.2020874023,0.528302
Q8IXV7,,354,SWISSMODEL,29,329,2vpj.1.A,-2.3132192556,0.6894314850000001,25.8389263153,0.847458
Q8IXY8,Q8IXY8-1,311,SWISSMODEL,137,310,1iip.1.A,-0.8884384895,0.7413176136,46.5517234802,0.55627
Q8IY26,,295,SWISSMODEL,103,280,5jki.1.A,-4.5217430589,0.5857175115000001,25.3012046814,0.6
Q8IY34,,581,SWISSMODEL,34,575,4oh3.1.B,-6.8679849454,0.5346288204,26.7068271637,0.931153
Q8IY37,,1157,SWISSMODEL,236,1155,6o16.1.A,-2.3265094019,0.6821765703,89.2039260864,0.794296
Q8IY45,Q8IY45-1,258,SWISSMODEL,28,234,6wcq.1.B,-4.0882717397,0.6154934302,28.0788173676,0.79845
Q8IY81,,847,SWISSMODEL,23,319,6em5.1.l,-3.686627185,0.6332757379,51.0638313293,0.349469
Q8IY84,,436,SWISSMODEL,69,395,4red.1.C,-3.6083583305999998,0.6373279796,35.9375,0.747706
Q8IYB4,Q8IYB4-1,626,SWISSMODEL,314,625,4eqf.1.A,-1.6324717467,0.7158563023000001,98.8950271606,0.496805
Q8IYB7,Q8IYB7-1,885,SWISSMODEL,49,858,4pmw.1.A,-1.9440280061,0.6955586087000001,90.2597427368,0.914124
Q8IYD1,,628,SWISSMODEL,198,626,3agp.1.A,-4.7672755877,0.6050693500000001,29.3650798798,0.681529
Q8IYD2,,350,SWISSMODEL,29,326,2vpj.1.A,-2.718916117,0.6723527526,26.174495697,0.848571
Q8IYG6,,542,SWISSMODEL,12,231,4r5c.1.A,-6.63589805,0.5157428186,26.0416660309,0.404059
Q8IYI8,,595,SWISSMODEL,169,481,5wjq.1.C,-3.8188422661,0.6351823394,45.5516014099,0.52437
Q8IYJ1,Q8IYJ1-1,553,SWISSMODEL,11,533,6kxk.5.A,-2.4329818561,0.6914956017,42.6326141357,0.943942
Q8IYJ3,Q8IYJ3-1,562,SWISSMODEL,264,558,3hn8.1.A,-4.8817347971,0.5873231103000001,29.3680305481,0.523132
Q8IYK4,,626,SWISSMODEL,50,318,6fxm.1.A,-2.7025039749,0.663557974,27.9352226257,0.428115
Q8IYL9,,337,SWISSMODEL,11,304,4xnw.2.A,-4.2003244855,0.6108802577,30.4054050446,0.869436
Q8IYM9,Q8IYM9-1,498,SWISSMODEL,135,496,4cg4.2.A,-2.7025957165000003,0.6690182793,27.8106517792,0.7249
Q8IYN0,,542,SWISSMODEL,202,480,5wjq.1.C,-3.130096419,0.6489216645,52.6690406799,0.512915
Q8IYP2,,241,SWISSMODEL,18,241,1g3b.1.A,-3.8114075336,0.626039819,36.0360374451,0.925311
Q8IYQ7,,743,SWISSMODEL,229,739,4f4f.1.A,-4.4233610948,0.6274797936000001,36.0086784363,0.686406
Q8IYR6,Q8IYR6-1,380,SWISSMODEL,75,238,5jhw.1.C,-4.5037738416,0.5783862177,32.8671340942,0.428947
Q8IYS1,,436,SWISSMODEL,23,427,3ram.1.A,-3.5264081677,0.6401952047,35.3246765137,0.926606
Q8IYT2,,770,SWISSMODEL,66,384,4n49.1.A,-5.4786352655,0.5760332528000001,25.3333339691,0.412987
Q8IYT4,Q8IYT4-1,538,SWISSMODEL,220,521,6ugd.1.E,-4.2121011881,0.6189019306,43.3544311523,0.55948
Q8IYU2,Q8IYU2-1,909,SWISSMODEL,472,907,5lp8.1.B,-2.0230022139,0.7021482516,41.0926361084,0.478548
Q8IYX0,,411,SWISSMODEL,155,411,5v3m.1.C,-2.3469043531000002,0.6805950295000001,46.6926078796,0.622871
Q8IYX1,Q8IYX1-1,336,SWISSMODEL,18,335,5tuc.1.A,-2.1005432747,0.6991966289,25.6329116821,0.943452
Q8IYX4,,353,SWISSMODEL,54,222,7lru.1.B,-1.4192660161,0.7265029599,27.7777786255,0.475921
Q8IZ26,,560,SWISSMODEL,192,498,5wjq.1.C,-4.7245757391000005,0.6024465597,51.6014251709,0.546429
Q8IZ69,Q8IZ69-1,625,SWISSMODEL,172,591,5xj1.1.A,-3.2026074185,0.6595815974,27.7333335876,0.6704
Q8IZ73,Q8IZ73-1,545,SWISSMODEL,148,393,2ist.1.A,-3.3445686433,0.63782456,25.3061218262,0.449541
Q8IZ83,Q8IZ83-1,802,SWISSMODEL,22,802,6mvu.1.A,-1.7320199781999999,0.7029762232,37.0712394714,0.972569
