uniprot_id	n_sites	mean_d	permuted_d	p_value
Q9HA90	265	50.46	51.00	0.2328
Q9HA92	22	13.93	27.73	0.0010
Q9HAI6	1	0.00	0.00	0.0010
Q9HAP2	22	34.92	54.75	0.0010
Q9HAS0	4	26.46	22.84	0.7283
Q9HAT0	4	10.61	23.19	0.0240
Q9HAU0	32	26.33	43.43	0.0010
Q9HAU5	53	52.65	66.71	0.0010
Q9HAZ2	59	29.54	44.83	0.0010
Q9HB07	7	10.87	27.60	0.0010
Q9HB09	10	12.93	29.59	0.0010
Q9HB20	7	32.11	36.67	0.2777
Q9HB21	4	11.59	25.64	0.0170
Q9HB65	2	11.92	16.96	0.2807
Q9HB75	5	9.44	35.89	0.0010
Q9HBD1	46	35.12	38.19	0.0699
Q9HBE1	40	28.40	36.75	0.0010
Q9HBF4	45	31.78	46.56	0.0010
Q9HBG6	7	13.12	57.32	0.0010
Q9HBG7	1	0.00	0.00	0.0010
Q9HBI0	1	0.00	0.00	0.0010
Q9HBL0	8	30.45	35.39	0.1479
Q9HBM0	2	4.90	25.16	0.0300
Q9HBR0	6	19.01	26.13	0.0529
Q9HBU1	43	39.62	46.02	0.0220
Q9HBV1	1	0.00	0.00	0.0010
Q9HC07	2	5.26	13.79	0.0709
Q9HC10	5	33.37	45.83	0.0759
Q9HC24	21	10.89	24.06	0.0010
Q9HC52	29	13.69	47.18	0.0010
Q9HC57	38	12.78	49.53	0.0010
Q9HC58	40	33.40	33.85	0.4216
Q9HC77	1	0.00	0.00	0.0010
Q9HCC6	31	48.78	46.71	0.7073
Q9HCC8	46	27.46	38.31	0.0010
Q9HCC9	16	34.59	35.76	0.3516
Q9HCD5	2	4.59	21.81	0.0350
Q9HCD6	34	39.65	54.93	0.0010
Q9HCE0	4	10.42	64.99	0.0010
Q9HCE3	21	32.09	48.98	0.0010
Q9HCE6	17	34.47	40.41	0.0539
Q9HCI5	45	28.48	34.81	0.0010
Q9HCI7	35	20.07	30.36	0.0010
Q9HCJ1	56	17.58	29.71	0.0010
Q9HCJ5	182	53.66	60.36	0.0010
Q9HCK0	25	20.72	29.79	0.0010
Q9HCK8	232	49.63	61.57	0.0010
Q9HCL2	12	12.25	32.81	0.0010
Q9HCU0	21	57.60	47.91	0.9600
Q9HCU4	31	45.66	83.60	0.0010
Q9HD45	47	30.73	37.72	0.0010
Q9NNW5	11	29.63	39.30	0.0150
Q9NNX1	4	4.59	62.66	0.0010
Q9NNX9	5	6.24	50.06	0.0010
Q9NNZ3	1	0.00	0.00	0.0010
Q9NP31	21	12.40	32.28	0.0010
Q9NP50	19	13.27	35.53	0.0010
Q9NP61	7	10.56	36.49	0.0010
Q9NP66	8	23.74	44.65	0.0070
Q9NP71	7	25.69	46.03	0.0050
Q9NP73	69	34.36	38.67	0.0060
Q9NPB8	16	29.63	33.48	0.1009
Q9NPC4	1	0.00	0.00	0.0010
Q9NPD7	14	18.31	31.26	0.0030
Q9NPE2	4	5.16	35.45	0.0010
Q9NPF2	14	20.97	30.13	0.0120
Q9NPF5	34	37.07	46.48	0.0020
Q9NPG3	3	6.44	34.00	0.0030
Q9NPL8	3	37.54	28.39	0.7622
Q9NPU4	1	0.00	0.00	0.0010
Q9NPY3	1	0.00	0.00	0.0010
Q9NQ31	3	4.02	22.20	0.0010
Q9NQ34	1	0.00	0.00	0.0010
Q9NQ35	23	16.59	34.96	0.0010
Q9NQ36	1	0.00	0.00	0.0010
Q9NQ40	10	9.96	25.08	0.0010
Q9NQ48	4	16.28	68.76	0.0100
Q9NQ69	26	24.41	35.40	0.0010
Q9NQ79	12	20.43	28.36	0.0020
Q9NQ84	7	22.74	26.67	0.3636
Q9NQ86	1	0.00	0.00	0.0010
Q9NQ87	1	0.00	0.00	0.0010
Q9NQ89	1	0.00	0.00	0.0010
Q9NQ92	6	7.35	39.70	0.0010
Q9NQB0	57	25.86	48.35	0.0010
Q9NQC1	57	33.67	41.87	0.0040
Q9NQC8	1	0.00	0.00	0.0010
Q9NQE9	5	8.18	22.15	0.0010
Q9NQL9	8	6.53	39.98	0.0010
Q9NQM4	2	3.52	18.03	0.0350
Q9NQP4	2	2.44	14.22	0.0080
Q9NQQ7	2	2.73	13.33	0.0080
Q9NQR7	476	94.23	94.51	0.2398
Q9NQS1	3	3.91	36.20	0.0010
Q9NQT8	24	49.46	50.90	0.3267
Q9NQV8	22	30.27	29.70	0.5534
Q9NQW6	3	9.11	30.98	0.0070
Q9NQX0	51	29.16	33.01	0.0100
Q9NQX5	34	23.84	52.92	0.0010
Q9NQX7	6	6.14	24.94	0.0010
Q9NQZ2	5	22.75	38.91	0.0350
Q9NQZ6	19	17.70	49.46	0.0010
Q9NR16	3	21.97	38.74	0.0799
Q9NR56	21	29.38	33.67	0.0809
Q9NR77	33	19.69	25.07	0.0050
Q9NR83	25	42.05	42.83	0.4266
Q9NRB3	7	7.32	25.40	0.0010
Q9NRC1	39	38.64	40.29	0.2777
Q9NRC6	34	40.69	95.51	0.0010
Q9NRC8	60	24.89	32.82	0.0010
Q9NRD5	39	13.83	44.96	0.0010
Q9NRE2	5	36.72	36.62	0.5005
Q9NRF2	29	12.87	36.50	0.0010
Q9NRG9	4	25.95	23.98	0.6583
Q9NRH1	1	0.00	0.00	0.0010
Q9NRI5	1	0.00	0.00	0.0010
Q9NRJ4	72	25.72	34.89	0.0010
Q9NRL2	44	62.62	63.90	0.4066
Q9NRM2	1	0.00	0.00	0.0010
Q9NRP7	1	0.00	0.00	0.0010
Q9NRR1	8	6.37	23.32	0.0010
Q9NRR3	5	5.90	28.44	0.0010
Q9NRR5	36	24.31	42.28	0.0010
Q9NRY5	3	4.11	24.24	0.0010
Q9NRY6	15	9.70	20.12	0.0010
Q9NRY7	1	0.00	0.00	0.0010
Q9NRZ5	22	17.02	26.96	0.0010
Q9NRZ7	39	16.07	27.50	0.0010
Q9NS00	1	0.00	0.00	0.0010
Q9NS15	152	60.79	67.01	0.0010
Q9NS26	23	27.69	36.11	0.0040
Q9NS37	33	32.19	45.10	0.0010
Q9NS64	5	12.99	20.21	0.0559
Q9NS66	68	24.45	33.31	0.0010
Q9NS67	169	34.57	32.56	0.9870
Q9NS84	287	30.74	31.26	0.1479
Q9NS87	2	7.54	40.90	0.0220
Q9NS93	2	2.66	20.08	0.0060
Q9NSA0	2	2.65	18.26	0.0050
Q9NSG2	1	0.00	0.00	0.0010
Q9NSI2	3	8.98	33.68	0.0170
Q9NSI6	81	50.65	46.86	0.9261
Q9NSK7	1	0.00	0.00	0.0010
Q9NST1	1	0.00	0.00	0.0010
Q9NT22	15	9.34	85.45	0.0010
Q9NTG1	1	0.00	0.00	0.0010
Q9NTU4	7	21.91	24.17	0.3227
Q9NTZ6	13	18.44	40.46	0.0010
Q9NU39	1	0.00	0.00	0.0010
Q9NUA8	3	4.12	38.25	0.0010
Q9NUK0	23	20.79	36.36	0.0010
Q9NUL3	4	17.23	34.23	0.0100
Q9NUL5	66	26.03	29.74	0.0010
Q9NUM3	8	7.63	21.45	0.0010
Q9NUP1	23	38.79	59.69	0.0010
Q9NUP9	8	18.40	26.84	0.0230
Q9NUQ3	2	2.70	80.22	0.0040
Q9NUQ6	3	6.49	37.01	0.0040
Q9NV56	34	24.34	42.06	0.0010
Q9NV58	26	25.02	38.43	0.0010
Q9NV64	5	25.92	26.89	0.4256
Q9NV70	14	41.40	80.95	0.0010
Q9NV92	5	5.57	27.39	0.0020
Q9NVA4	16	15.23	27.94	0.0010
Q9NVC3	3	10.69	18.71	0.0579
Q9NVE4	6	21.94	46.48	0.0010
Q9NVF7	19	16.13	37.02	0.0010
Q9NVH1	19	36.56	43.18	0.0210
Q9NVI7	30	25.71	53.82	0.0010
Q9NVM1	15	35.53	40.48	0.1309
Q9NVM6	3	21.11	46.78	0.1289
Q9NVP4	1	0.00	0.00	0.0010
Q9NVR2	4	41.64	36.37	0.6673
Q9NVR5	34	29.23	40.62	0.0010
Q9NVR7	6	11.69	28.12	0.0010
Q9NVV2	3	4.17	35.68	0.0040
Q9NVV5	4	12.30	19.33	0.0779
Q9NVW2	41	27.96	36.96	0.0010
Q9NW13	1	0.00	0.00	0.0010
Q9NW61	5	13.39	18.62	0.0989
Q9NWB6	43	81.97	90.64	0.0699
Q9NWD9	1	0.00	0.00	0.0010
Q9NWF9	3	3.82	32.66	0.0010
Q9NWH7	2	14.59	18.53	0.3726
Q9NWM3	5	14.66	38.46	0.0040
Q9NWQ4	2	3.10	36.53	0.0050
Q9NWS6	2	2.85	13.20	0.0110
Q9NWS8	107	30.94	32.95	0.0949
Q9NWT1	1	0.00	0.00	0.0010
Q9NWW0	1	0.00	0.00	0.0010
Q9NWW5	2	2.42	13.47	0.0030
Q9NWW7	4	6.43	27.66	0.0010
Q9NWX5	4	11.86	27.14	0.0080
Q9NX00	54	25.64	29.95	0.0260
Q9NX04	4	4.71	23.04	0.0010
Q9NX05	294	29.27	35.92	0.0010
Q9NX31	2	2.75	20.35	0.0060
Q9NX38	2	6.82	10.80	0.1928
Q9NX45	1	0.00	0.00	0.0010
Q9NX47	18	41.99	44.38	0.2517
Q9NX52	2	13.49	14.39	0.5075
Q9NX58	2	2.67	18.17	0.0030
Q9NX61	3	27.34	22.43	0.7672
Q9NX63	1	0.00	0.00	0.0010
Q9NX76	3	4.07	20.25	0.0020
Q9NX78	19	10.33	36.34	0.0010
Q9NX94	3	4.04	35.14	0.0020
Q9NX95	2	3.04	31.71	0.0150
Q9NXB0	4	11.31	39.61	0.0020
Q9NXC2	78	21.92	26.87	0.0010
Q9NXC5	19	17.11	52.88	0.0010
Q9NXE4	6	19.14	36.64	0.0060
Q9NXF1	11	45.39	50.05	0.2208
Q9NXH8	145	29.38	34.26	0.0010
Q9NXK6	1	0.00	0.00	0.0010
Q9NXK8	5	4.96	23.30	0.0010
Q9NXL2	2	21.27	26.22	0.3816
Q9NXL6	1	0.00	0.00	0.0010
Q9NXR8	34	19.11	36.17	0.0010
Q9NXV6	29	24.22	33.05	0.0010
Q9NXW2	7	5.64	33.81	0.0010
Q9NXX6	30	16.20	48.71	0.0010
Q9NXZ1	4	4.78	26.88	0.0010
Q9NY15	12	65.39	68.16	0.3926
Q9NY26	1	0.00	0.00	0.0010
Q9NY27	11	12.41	39.41	0.0010
Q9NY43	16	9.79	47.63	0.0010
Q9NY99	5	24.70	33.31	0.1518
Q9NYA3	119	63.06	99.92	0.0010
Q9NYB0	6	11.96	27.01	0.0010
Q9NYF0	50	27.36	50.42	0.0010
Q9NYF3	2	3.94	23.21	0.0270
Q9NYH9	2	23.96	23.04	0.4875
Q9NYI0	2	24.96	18.07	0.7812
Q9NYM9	6	5.80	45.92	0.0010
Q9NYQ6	32	46.12	78.30	0.0010
Q9NYT0	3	3.57	18.82	0.0010
Q9NYV6	2	4.32	19.52	0.0180
Q9NYX4	5	28.86	40.22	0.1149
Q9NYZ1	1	0.00	0.00	0.0010
Q9NYZ2	1	0.00	0.00	0.0010
Q9NZ01	29	21.99	30.00	0.0010
Q9NZ43	13	13.22	41.02	0.0010
Q9NZ52	162	30.33	40.47	0.0010
Q9NZ53	25	52.33	48.12	0.8032
Q9NZ63	14	39.29	47.06	0.0579
Q9NZB2	121	27.28	35.64	0.0010
Q9NZC4	9	8.62	27.53	0.0010
Q9NZI8	81	33.17	38.10	0.0010
Q9NZJ5	12	14.87	40.17	0.0010
Q9NZJ7	38	20.79	28.09	0.0010
Q9NZM1	2	43.73	31.81	0.7892
Q9NZM3	1	0.00	0.00	0.0010
Q9NZM5	9	29.41	57.90	0.0010
Q9NZN5	29	36.29	45.33	0.0010
Q9NZR4	11	43.60	44.64	0.4366
Q9NZT2	25	15.50	28.62	0.0010
Q9NZV1	8	20.28	49.39	0.0010
Q9P035	17	12.34	46.51	0.0010
Q9P0B6	2	2.30	13.48	0.0010
Q9P0J7	19	15.33	36.08	0.0010
Q9P0K8	11	9.30	35.55	0.0010
Q9P0K9	12	37.97	30.50	0.9031
Q9P0N5	1	0.00	0.00	0.0010
Q9P0S2	5	4.90	34.82	0.0010
Q9P0U4	129	37.65	45.70	0.0010
Q9P0V3	16	20.63	40.45	0.0010
Q9P0W2	51	50.09	50.77	0.3487
Q9P104	3	4.02	21.18	0.0010
Q9P107	77	57.43	51.38	0.9900
Q9P1Q0	5	53.20	72.89	0.2368
Q9P1W3	22	28.26	36.85	0.0010
Q9P1Y5	87	38.61	44.30	0.0010
Q9P1Z0	30	27.12	46.49	0.0010
Q9P202	7	25.23	34.27	0.0150
Q9P209	2	2.70	31.77	0.0060
Q9P215	44	29.85	37.29	0.0020
Q9P217	46	34.59	59.00	0.0010
Q9P218	4	77.89	62.55	0.8262
Q9P219	8	9.76	121.33	0.0010
Q9P242	7	44.14	46.60	0.3656
Q9P243	12	35.62	42.94	0.0500
Q9P253	9	42.88	66.52	0.0190
Q9P260	61	40.79	55.42	0.0010
Q9P270	18	23.99	43.79	0.0010
Q9P275	12	15.06	33.80	0.0010
Q9P291	18	12.71	27.34	0.0010
Q9P2B2	14	73.32	87.11	0.0839
Q9P2C4	8	17.73	32.51	0.0010
Q9P2D0	8	28.98	42.21	0.0170
Q9P2D3	73	31.07	59.93	0.0010
Q9P2D6	13	14.51	37.56	0.0010
Q9P2D8	91	57.71	77.41	0.0010
Q9P2E3	13	59.45	62.54	0.3097
Q9P2E5	2	3.90	24.11	0.0130
Q9P2E8	17	32.26	34.36	0.2897
Q9P2E9	19	70.69	124.07	0.0070
Q9P2F6	4	4.97	27.82	0.0010
Q9P2J2	7	64.26	57.84	0.7123
Q9P2K3	13	30.25	45.57	0.0030
Q9P2K6	46	28.47	36.71	0.0020
Q9P2K8	46	46.67	64.03	0.0010
Q9P2K9	12	37.98	48.55	0.0410
Q9P2L0	3	22.48	38.46	0.1289
Q9P2M1	6	19.56	24.96	0.1019
Q9P2N2	3	22.79	22.96	0.5075
Q9P2N4	8	52.17	56.95	0.2857
Q9P2N5	21	29.87	52.09	0.0010
Q9P2P1	25	28.16	47.71	0.0010
Q9P2P5	69	30.02	46.60	0.0010
Q9P2Q2	40	33.76	44.00	0.0030
Q9P2R6	40	35.59	51.47	0.0010
Q9P2W1	8	6.98	59.93	0.0010
Q9P2W9	2	22.40	22.94	0.5504
Q9P2X0	1	0.00	0.00	0.0010
Q9P2Y4	82	33.66	43.55	0.0010
Q9UBB4	4	4.87	28.61	0.0010
Q9UBB5	17	35.43	38.34	0.2178
Q9UBB6	100	32.51	45.47	0.0010
Q9UBB9	6	57.60	61.66	0.3636
Q9UBC0	22	19.56	37.13	0.0010
Q9UBC1	62	34.02	49.45	0.0010
Q9UBC2	4	33.33	54.09	0.1069
Q9UBD9	5	5.38	19.74	0.0010
Q9UBH6	78	24.00	38.95	0.0010
Q9UBI4	51	24.63	35.69	0.0010
Q9UBI9	27	25.52	30.91	0.0060
Q9UBK9	17	32.04	31.75	0.5155
Q9UBM8	5	18.18	29.22	0.0509
Q9UBP4	1	0.00	0.00	0.0010
Q9UBP5	1	0.00	0.00	0.0010
Q9UBP8	6	46.78	41.74	0.7073
Q9UBR4	54	31.40	49.21	0.0010
Q9UBS8	7	6.06	44.55	0.0010
Q9UBS9	8	50.75	48.51	0.6144
Q9UBU6	8	21.26	27.89	0.1329
Q9UBU7	9	6.81	34.59	0.0010
Q9UBW7	30	44.15	50.64	0.0260
Q9UD57	33	26.59	47.23	0.0010
Q9UD71	9	14.60	43.74	0.0010
Q9UDT6	72	66.23	84.03	0.0010
Q9UDW3	1	0.00	0.00	0.0010
Q9UDX5	8	5.99	20.98	0.0010
Q9UDY2	2	2.61	21.29	0.0060
Q9UER7	15	19.05	35.57	0.0010
Q9UEW3	13	10.16	49.00	0.0010
Q9UFC0	28	18.51	35.07	0.0010
Q9UFP1	8	7.20	23.74	0.0010
Q9UGF7	1	0.00	0.00	0.0010
Q9UGH3	70	23.59	29.88	0.0010
Q9UGI8	6	6.37	30.10	0.0010
Q9UGL1	21	45.71	85.25	0.0010
Q9UGM3	297	70.28	65.90	1.0000
Q9UGP4	1	0.00	0.00	0.0010
Q9UGP8	23	37.52	47.43	0.0250
Q9UGQ2	2	2.77	14.34	0.0230
Q9UGR2	56	34.63	42.40	0.0010
Q9UGU5	5	21.85	34.68	0.0320
Q9UGY1	6	25.12	41.92	0.0170
Q9UH36	4	4.21	18.24	0.0010
Q9UH62	29	22.56	27.79	0.0020
Q9UH65	11	41.42	109.56	0.0120
Q9UH92	5	38.92	44.91	0.2997
Q9UHC6	4	30.91	40.91	0.1479
Q9UHC7	4	24.25	29.10	0.2018
Q9UHD1	9	8.45	35.39	0.0010
Q9UHD9	46	30.91	46.33	0.0010
Q9UHG0	7	9.42	47.16	0.0010
Q9UHG2	76	33.27	34.86	0.0490
Q9UHG3	1	0.00	0.00	0.0010
Q9UHI7	28	19.10	29.48	0.0010
Q9UHJ6	4	7.82	22.77	0.0020
Q9UHJ9	4	4.69	19.57	0.0010
Q9UHL3	6	5.80	37.73	0.0010
Q9UHL9	45	37.64	41.91	0.0070
Q9UHN6	6	20.54	40.79	0.0010
Q9UHR5	1	0.00	0.00	0.0010
Q9UHR6	50	28.53	32.65	0.0080
Q9UHV7	25	24.32	42.22	0.0010
Q9UHW5	8	7.24	24.55	0.0010
Q9UHX3	4	21.72	53.98	0.0270
Q9UHY8	9	6.90	42.01	0.0010
Q9UI08	8	6.79	39.02	0.0010
Q9UI14	18	19.88	31.89	0.0020
Q9UI38	1	0.00	0.00	0.0010
Q9UI40	5	7.30	23.81	0.0010
Q9UIA9	139	39.67	46.16	0.0010
Q9UID3	72	57.54	60.70	0.1349
Q9UIF8	4	30.02	48.72	0.1019
Q9UIF9	26	48.47	52.42	0.1359
Q9UIG0	59	40.01	54.09	0.0010
Q9UIG4	2	2.91	25.39	0.0130
Q9UIG8	124	22.36	34.42	0.0010
Q9UIR0	2	33.86	20.27	0.9021
Q9UIS9	79	30.47	36.57	0.0010
Q9UIW0	12	20.92	44.40	0.0010
Q9UJ78	2	1.93	19.54	0.0010
Q9UJ90	6	19.25	30.71	0.0310
Q9UJA2	4	8.63	18.92	0.0050
Q9UJH8	100	17.62	27.10	0.0010
Q9UJJ9	1	0.00	0.00	0.0010
Q9UJT2	6	6.23	52.12	0.0010
Q9UJU2	5	9.84	35.01	0.0010
Q9UJU5	51	22.05	39.00	0.0010
Q9UJU6	29	18.64	50.45	0.0010
Q9UJV3	10	19.47	64.84	0.0010
Q9UJW9	2	4.00	18.83	0.0470
Q9UJY4	1	0.00	0.00	0.0010
Q9UJY5	12	33.54	37.32	0.1389
Q9UK28	18	15.63	39.59	0.0010
Q9UK45	30	14.11	20.83	0.0010
Q9UK76	2	3.03	21.82	0.0220
Q9UK96	32	21.26	45.23	0.0010
Q9UK97	7	20.77	34.08	0.0120
Q9UK99	17	26.88	34.90	0.0140
Q9UKA4	5	6.06	43.70	0.0010
Q9UKD1	15	10.52	39.28	0.0010
Q9UKE5	84	38.14	52.16	0.0010
Q9UKJ5	9	12.82	24.10	0.0010
Q9UKK3	3	15.61	33.56	0.0320
Q9UKL0	17	18.60	44.20	0.0010
Q9UKM9	14	8.80	46.91	0.0010
Q9UKN8	36	22.90	36.08	0.0010
Q9UKP3	11	27.93	33.07	0.1598
Q9UKR5	7	14.60	18.80	0.0989
Q9UKS7	15	16.93	32.15	0.0010
Q9UKT4	2	3.54	21.43	0.0140
Q9UKT8	19	15.36	33.83	0.0010
Q9UKT9	26	20.15	29.73	0.0010
Q9UKV5	34	31.70	41.12	0.0020
Q9UKY1	13	18.91	39.11	0.0010
Q9UKY7	12	15.78	37.42	0.0010
Q9UKZ1	52	72.47	66.01	1.0000
Q9UL15	1	0.00	0.00	0.0010
Q9UL36	90	43.47	55.58	0.0010
Q9UL42	3	3.63	28.55	0.0010
Q9UL49	54	41.99	43.12	0.3207
Q9UL54	93	27.37	59.36	0.0010
Q9UL63	46	24.05	39.46	0.0010
Q9UL68	125	41.89	57.66	0.0010
Q9ULC8	43	20.91	32.92	0.0010
Q9ULD4	45	41.85	62.57	0.0010
Q9ULD6	1	0.00	0.00	0.0010
Q9ULE0	25	37.46	43.65	0.0260
Q9ULE4	11	77.22	78.37	0.4496
Q9ULE6	1	0.00	0.00	0.0010
Q9ULF5	33	13.65	40.56	0.0010
Q9ULH0	9	36.20	61.57	0.0030
Q9ULH1	45	75.16	64.74	0.9960
Q9ULI1	48	55.21	57.25	0.2228
Q9ULJ3	3	20.94	27.39	0.1968
Q9ULJ6	66	32.21	37.97	0.0010
Q9ULJ8	4	55.13	47.62	0.7223
Q9ULK5	7	19.60	39.06	0.0030
Q9ULL1	1	0.00	0.00	0.0010
Q9ULM0	16	14.63	46.09	0.0010
Q9ULN7	9	24.12	29.88	0.0889
Q9ULR3	50	21.20	30.91	0.0010
Q9ULT8	68	54.66	62.94	0.0010
Q9ULU4	64	35.74	45.20	0.0020
Q9ULU8	59	71.62	72.07	0.4316
Q9ULV3	11	22.08	44.77	0.0010
Q9ULV5	21	14.65	39.83	0.0010
Q9ULW3	10	21.62	44.16	0.0030
Q9ULX5	4	24.66	30.00	0.3317
Q9ULX6	3	8.35	27.39	0.0150
Q9UM21	3	28.14	25.43	0.6583
Q9UM47	188	64.61	71.36	0.0010
Q9UM73	18	31.61	47.94	0.0010
Q9UMQ3	1	0.00	0.00	0.0010
Q9UMS5	1	0.00	0.00	0.0010
Q9UMX0	30	32.31	44.40	0.0010
Q9UMY1	11	19.49	44.69	0.0010
Q9UN30	33	16.07	46.09	0.0010
Q9UN79	16	24.43	47.69	0.0020
Q9UNA1	22	55.75	55.17	0.5375
Q9UND3	48	28.47	38.48	0.0010
Q9UNE0	6	6.96	28.47	0.0010
Q9UNL2	4	18.01	20.83	0.3317
Q9UNN5	29	51.30	56.55	0.1399
Q9UNS1	4	23.21	39.62	0.0440
Q9UNW1	26	13.46	28.85	0.0010
Q9UNZ2	29	15.29	48.51	0.0010
Q9UPM9	1	0.00	0.00	0.0010
Q9UPN4	5	33.93	139.43	0.0020
Q9UPN6	53	25.44	43.18	0.0010
Q9UPN7	4	4.80	30.12	0.0010
Q9UPN9	97	54.44	62.34	0.0040
Q9UPP2	63	40.30	40.87	0.3666
Q9UPQ3	28	29.13	38.61	0.0010
Q9UPQ4	21	55.96	54.97	0.5395
Q9UPQ7	182	42.39	62.16	0.0010
Q9UPQ8	7	17.07	25.73	0.0030
Q9UPR3	18	30.89	42.09	0.0050
Q9UPR5	378	52.88	55.92	0.0010
Q9UPT6	152	42.75	56.63	0.0010
Q9UPT8	33	54.81	56.12	0.3846
Q9UPU5	140	58.88	65.83	0.0010
Q9UPU7	46	34.18	48.00	0.0010
Q9UPU9	24	35.09	36.66	0.2947
Q9UPV0	1	0.00	0.00	0.0010
Q9UPV7	4	5.64	21.30	0.0010
Q9UPV9	5	4.91	62.00	0.0010
Q9UPW0	18	10.81	33.38	0.0010
Q9UPW5	32	22.11	45.24	0.0010
Q9UPW6	83	35.18	41.33	0.0010
Q9UPY6	3	4.07	33.73	0.0010
Q9UPZ6	4	6.30	56.63	0.0010
Q9UQ53	13	30.25	38.12	0.1119
Q9UQC2	2	8.67	21.80	0.1259
Q9UQC9	4	4.57	31.48	0.0010
Q9UQD0	393	37.52	53.18	0.0010
Q9UQF0	1	0.00	0.00	0.0010
Q9UQF2	16	15.86	28.78	0.0010
Q9UQQ2	40	41.53	37.16	0.9560
Q9UQR0	64	29.93	35.03	0.0030
Q9Y222	54	21.70	31.48	0.0010
Q9Y231	3	14.13	23.41	0.1668
Q9Y236	3	5.17	20.82	0.0020
Q9Y238	3	80.06	57.07	0.8551
Q9Y242	6	6.27	25.35	0.0010
Q9Y247	41	50.75	46.17	0.9141
Q9Y256	20	14.57	25.69	0.0010
Q9Y261	50	16.51	42.67	0.0010
Q9Y263	14	20.90	38.54	0.0010
Q9Y274	2	14.55	14.64	0.5924
Q9Y282	7	41.30	37.74	0.6533
Q9Y284	3	6.36	19.63	0.0190
Q9Y289	19	15.88	28.80	0.0010
Q9Y2B1	6	5.41	26.17	0.0010
Q9Y2B2	8	8.49	21.49	0.0010
Q9Y2B4	1	0.00	0.00	0.0010
Q9Y2B5	18	34.80	39.89	0.0899
Q9Y2B9	7	6.00	23.80	0.0010
Q9Y2F9	20	33.50	35.12	0.2747
Q9Y2G0	100	39.82	48.85	0.0010
Q9Y2G1	113	41.72	56.98	0.0010
Q9Y2G9	210	32.38	41.55	0.0010
Q9Y2H5	2	2.40	22.92	0.0030
Q9Y2H6	5	50.92	101.44	0.0410
Q9Y2H9	168	27.29	38.15	0.0010
Q9Y2I1	23	27.18	48.62	0.0010
Q9Y2I6	8	6.15	83.11	0.0010
Q9Y2I7	10	48.65	51.42	0.3656
Q9Y2I8	37	18.89	27.66	0.0010
Q9Y2J2	7	17.67	35.47	0.0010
Q9Y2J4	2	2.69	51.88	0.0010
Q9Y2K1	28	21.24	36.42	0.0010
Q9Y2K2	74	22.74	37.90	0.0010
Q9Y2K6	12	20.85	37.58	0.0010
Q9Y2K7	216	36.89	41.17	0.0010
Q9Y2L5	9	45.57	66.32	0.0260
Q9Y2L6	27	23.98	50.08	0.0010
Q9Y2L9	14	16.92	36.99	0.0010
Q9Y2M2	3	4.08	29.22	0.0010
Q9Y2P5	10	28.22	32.99	0.1409
Q9Y2R0	10	10.53	41.12	0.0010
Q9Y2S6	1	0.00	0.00	0.0010
Q9Y2T1	16	30.49	45.79	0.0010
Q9Y2U8	5	5.19	50.44	0.0010
Q9Y2V3	34	33.11	46.31	0.0010
Q9Y2V7	4	86.62	64.26	0.7343
Q9Y2W2	60	29.25	54.16	0.0010
Q9Y2W3	18	24.06	28.92	0.0410
Q9Y2Y4	11	12.79	31.42	0.0010
Q9Y2Y6	7	16.62	24.21	0.0769
Q9Y2Z0	9	39.45	43.96	0.2198
Q9Y305	12	22.44	26.88	0.0679
Q9Y314	34	37.83	40.36	0.2138
Q9Y330	73	26.06	32.69	0.0010
Q9Y334	5	18.45	28.78	0.0150
Q9Y342	17	21.41	27.14	0.0989
Q9Y383	43	31.17	43.95	0.0010
Q9Y394	3	9.31	18.08	0.0440
Q9Y3E0	1	0.00	0.00	0.0010
Q9Y3I1	10	17.92	37.21	0.0010
Q9Y3M8	8	25.26	35.68	0.0330
Q9Y3P4	2	12.57	17.49	0.3876
Q9Y3P9	50	37.73	61.44	0.0010
Q9Y3R0	7	34.95	40.70	0.1079
Q9Y3R5	3	44.37	63.65	0.2438
Q9Y3S2	5	19.96	28.05	0.1548
Q9Y3X0	24	32.95	46.70	0.0010
Q9Y3Y2	12	30.17	36.69	0.0639
Q9Y426	33	37.83	49.81	0.0010
Q9Y490	107	59.71	74.04	0.0010
Q9Y4A0	13	27.67	33.03	0.0739
Q9Y4B5	1	0.00	0.00	0.0010
Q9Y4B6	284	42.69	54.62	0.0010
Q9Y4C1	58	24.91	42.19	0.0010
Q9Y4C2	398	34.52	42.27	0.0010
Q9Y4C5	118	26.34	30.84	0.0010
Q9Y4D2	144	32.60	40.29	0.0010
Q9Y4E5	3	8.45	32.37	0.0030
Q9Y4E6	11	46.41	46.17	0.5135
Q9Y4F3	33	36.86	58.24	0.0010
Q9Y4F4	12	11.46	45.98	0.0010
Q9Y4F9	7	25.00	35.71	0.0180
Q9Y4G2	11	39.11	39.02	0.4825
Q9Y4H4	2	2.64	21.29	0.0030
Q9Y4W2	135	37.48	40.70	0.0020
Q9Y4W6	38	33.68	45.50	0.0010
Q9Y4X0	42	17.11	26.23	0.0010
Q9Y4Z0	17	12.72	20.73	0.0020
Q9Y4Z2	15	24.94	43.20	0.0010
Q9Y512	3	18.34	22.62	0.2607
Q9Y519	23	18.98	27.05	0.0010
Q9Y597	48	39.25	37.11	0.8182
Q9Y5A7	235	36.30	40.31	0.0010
