enst_id	length	syn_prob	syn_count	mis_prob	mis_count	syn_exp	mis_exp
ENST00000381213	549	1.508e-5	105	3.857e-5	184	95.01505990596479	241.7448808403788
ENST00000381222	694	4.056e-5	252	7.476e-5	406	254.1753765261806	467.8050008751359
ENST00000381223	694	4.056e-5	252	7.476e-5	406	254.1753765261806	467.8050008751359
ENST00000381226	555	1.517e-5	105	3.891e-5	186	95.57724312793573	243.86868412338012
ENST00000381227	1174	2.984e-5	199	9.082e-5	175	187.21310830919813	568.1234735957272
ENST00000381241	373	1.62e-5	123	3.232e-5	266	102.01111777938087	202.70437931461947
ENST00000381249	336	1.61e-5	68	3.58e-5	185	101.3864697549687	224.44213056416228
ENST00000381254	908	2.015e-5	161	5.914e-5	448	126.68471474366079	370.23497946195806
ENST00000381269	927	3.055e-5	220	7.437e-5	509	191.6481092825244	465.3688735799285
ENST00000381271	505	2.598e-5	133	5.191e-5	216	163.10169456688914	325.0729272969597
ENST00000381273	340	8.648e-6	53	2.346e-5	119	54.83769897577528	147.36056435170295
ENST00000381295	894	1.998e-5	155	6.215e-5	320	125.62281310216012	389.03688499676383
ENST00000381297	359	2.392e-5	130	4.585e-5	185	150.23394526399886	287.21925701758335
ENST00000381298	918	2.201e-5	173	6.136e-5	404	138.3031679977268	384.1021656039078
ENST00000381309	1056	3.061e-5	274	8.001e-5	615	192.0228980971717	500.5990221567738
ENST00000381312	739	5.207e-5	227	9.617e-5	357	326.0723641360191	601.5421429017772
ENST00000381317	621	3.498e-5	234	6.503e-5	442	219.32001676398264	407.02674809983375
ENST00000381318	1721	5.353e-5	366	1.362e-4	620	335.19222529243643	851.5887470739609
ENST00000381323	323	9.353e-6	39	2.4e-5	68	59.24146754788095	150.73366368352856
ENST00000381334	324	1.288e-5	61	2.923e-5	114	81.27280336889748	183.402755360284
ENST00000381337	353	1.158e-5	67	2.813e-5	168	73.15237905153953	176.53162709175038
ENST00000381340	2701	7.535e-5	560	1.98e-4	1005	471.4904242191676	1237.6212261606695
ENST00000381341	740	1.846e-5	135	4.957e-5	268	116.12816313109545	310.45616352571534
ENST00000381344	284	1.016e-5	71	2.52e-5	128	64.282377104887	158.22943997647437
ENST00000381346	318	1.016e-5	82	2.459e-5	154	64.282377104887	154.41908702756027
ENST00000381356	90	1.897e-6	13	6.359e-6	49	12.667710847711046	40.53950569698117
ENST00000381362	537	1.687e-5	143	4.253e-5	264	106.19625954294227	266.48094260709996
ENST00000381365	190	1.031e-5	53	1.941e-5	96	65.21934914150523	122.06231936301087
ENST00000381375	519	1.614e-5	118	4.055e-5	252	101.6363289647336	254.11291172373942
ENST00000381393	208	7.43e-6	26	1.983e-5	75	47.229486038435304	124.68584106554192
ENST00000381394	208	7.567e-6	1	1.97e-5	3	48.085253831879946	123.87379863380613
ENST00000381396	1012	2.351e-5	154	6.86e-5	434	147.67288836390904	429.3266825713475
ENST00000381401	298	2.005e-5	128	3.639e-5	182	126.06006671924864	228.12755390819396
ENST00000381405	184	7.336e-6	42	1.665e-5	82	46.64231689548788	104.82203388923556
ENST00000381418	1189	4.749e-5	326	1.124e-4	664	297.46348461794264	702.9225172638692
ENST00000381431	318	8.744e-6	72	2.505e-5	172	55.43736107921095	157.29246793985615
ENST00000381434	270	5.9e-6	55	1.657e-5	161	37.67237126492941	104.32231546970581
ENST00000381440	535	3.024e-5	139	6.582e-5	267	189.71170040684672	411.96146749268974
ENST00000381458	693	2.855e-5	200	6.322e-5	448	179.1551487942814	395.72061885797376
ENST00000381473	245	5.216e-6	47	1.656e-5	96	33.3997787779503	104.25985066726462
ENST00000381474	1267	5.207e-5	101	1.068e-4	201	326.0723641360191	667.9422278967887
ENST00000381477	118	3.536e-6	28	8.982e-6	63	22.905691967826186	56.92402337731187
ENST00000381480	801	3.562e-5	179	7.386e-5	380	223.3177641202204	462.1831686554266
ENST00000381482	534	2.916e-5	132	6.332e-5	171	182.96550174319552	396.34526688238594
ENST00000381486	1949	9.275e-5	582	1.831e-4	1018	580.1791804668817	1144.5486705232593
ENST00000381497	369	1.133e-5	2	3.093e-5	6	71.59075899050916	194.02177177529055
ENST00000381501	631	1.569e-5	128	4.49e-5	244	98.8254128548789	281.2851007856679
ENST00000381525	281	9.031e-6	59	2.29e-5	114	57.23010090927383	143.86253541499494
ENST00000381527	464	1.252e-5	80	3.573e-5	82	79.02407048101375	224.00487694707377
ENST00000381538	911	2.331e-5	152	7.211e-5	387	146.42359231508473	451.2518282282139
ENST00000381539	390	1.187e-5	85	2.872e-5	214	74.96385832233477	180.21705043578206
ENST00000381545	702	1.647e-5	140	4.454e-5	404	103.69766744529367	279.03636789778415
ENST00000381550	499	2.14e-5	144	4.295e-5	268	134.49281504881267	269.104464309631
ENST00000381552	730	1.703e-5	142	4.582e-5	381	107.19569638200173	287.0318626102597
ENST00000381554	349	7.604e-6	67	2.197e-5	143	48.31637360091245	138.05330878796192
ENST00000381556	1332	5.77e-5	501	1.283e-4	1018	361.24004791042313	802.2415531454011
ENST00000381566	371	1.55e-5	65	3.168e-5	127	97.63858160849583	198.7066319583817
ENST00000381567	259	1.096e-5	76	2.195e-5	178	69.27956130018421	137.9283791830795
ENST00000381568	386	1.258e-5	95	3.49e-5	277	79.39885929566104	218.82029834445294
ENST00000381569	596	2.864e-5	178	5.922e-5	365	179.71733201625233	370.7346978814878
ENST00000381571	183	5.356e-6	44	1.352e-5	91	34.27428601212731	85.27055072513524
ENST00000381577	290	7.602e-6	72	1.996e-5	121	48.303880640424204	125.4978834972777
ENST00000381578	292	2.131e-5	101	3.763e-5	160	133.93063182684173	235.87318941090462
ENST00000381585	162	5.546e-6	40	1.517e-5	98	35.4611172585104	95.57724312793573
ENST00000381588	685	1.631e-5	129	5.605e-5	317	102.69823060623425	350.93335550762265
ENST00000381605	398	1.515e-5	129	3.354e-5	258	95.45231352305329	210.32508521244768
ENST00000381621	198	5.752e-6	53	1.492e-5	133	36.747892188799426	94.01562306690535
ENST00000381623	197	5.731e-6	53	1.485e-5	133	36.61671610367287	93.57836944981685
ENST00000381624	798	3.037e-5	223	6.67e-5	449	190.5237428385825	417.4583701075166
ENST00000381627	185	5.55e-6	45	1.418e-5	141	35.48610317948688	89.39322768625543
ENST00000381638	2961	1.048e-4	732	2.456e-4	1501	655.4492674085458	1534.953685780853
ENST00000381641	213	6.768e-6	78	1.823e-5	205	43.094316116826874	114.69147267494752
ENST00000381647	294	7.599e-6	57	2.067e-5	135	48.285141199691836	129.93288447060397
ENST00000381652	1132	2.612e-5	218	7.951e-5	503	163.97620180106617	497.47578203471306
ENST00000381655	1188	4.059e-5	248	9.671e-5	454	254.36277093350427	604.9152422336028
ENST00000381657	323	1.915e-5	146	3.707e-5	289	120.4382344995393	232.3751604741966
ENST00000381668	1164	3.238e-5	232	8.405e-5	409	203.07916812926672	525.8348023430246
ENST00000381669	529	2.864e-5	119	6.299e-5	266	179.71733201625233	394.2839284018259
ENST00000381685	688	1.829e-5	113	5.082e-5	248	115.0662614895948	318.2642638308672
ENST00000381697	806	2.991e-5	71	6.962e-5	173	187.65036192628665	435.69809242035143
ENST00000381700	117	3.42e-6	11	1.009e-5	24	22.18110025950809	63.845123487798496
ENST00000381707	878	3.221e-5	102	7.432e-5	175	202.01726648776608	465.0565495677225
ENST00000381714	347	8.713e-6	71	2.975e-5	142	55.243720191643185	186.6509250872272
ENST00000381722	117	3.379e-6	2	9.653e-6	22	21.92499456949911	61.1154116211174
ENST00000381733	411	1.118e-5	77	3.041e-5	295	70.65378695389093	190.77360204834739
ENST00000381736	599	1.732e-5	129	4.038e-5	244	109.00717565279695	253.05101008223878
ENST00000381750	373	1.25e-5	108	3.228e-5	251	78.89914087613133	202.45452010485462
ENST00000381751	117	3.585e-6	6	1.028e-5	15	23.211769499788137	65.03195473418158
ENST00000381756	656	3.026e-5	184	6.361e-5	324	189.83663001172917	398.1567461531812
ENST00000381761	534	1.486e-5	119	4.255e-5	317	93.64083425225806	266.6058722119824
ENST00000381765	193	1.158e-5	64	2.162e-5	61	73.15237905153953	135.8670407025194
ENST00000381769	532	2.214e-5	128	4.716e-5	252	139.1152104294626	295.40214613738254
ENST00000381774	314	1.618e-5	113	3.093e-5	236	101.88618817449844	194.02177177529055
ENST00000381775	467	1.9e-5	127	3.982e-5	234	119.50126246292108	249.5529811455307
ENST00000381779	837	2.359e-5	117	5.781e-5	207	148.17260678343874	361.9271607372765
ENST00000381781	342	1.377e-5	92	2.884e-5	224	86.83217078616562	180.96662806507663
ENST00000381782	718	1.844e-5	112	5.12e-5	332	116.00323352621302	320.63792632363334
ENST00000381792	824	4.156e-5	255	8.497e-5	477	260.4218567703021	531.5815641676164
ENST00000381793	593	3.902e-5	201	7.363e-5	288	244.5557969502335	460.7464781992786
ENST00000381799	191	7.518e-6	61	1.665e-5	65	47.77917629991799	104.82203388923556
ENST00000381801	621	1.562e-5	107	4.393e-5	276	98.38815923779039	275.2260149488701
ENST00000381809	227	8.779e-6	65	2.051e-5	181	55.65598788775521	128.93344763154454
ENST00000381810	228	1.012e-5	65	2.045e-5	149	64.03251789512214	128.55865881689724
ENST00000381812	292	1.338e-5	77	2.763e-5	168	84.39604349095823	173.40838696968962
ENST00000381813	158	1.385e-5	8	2.593e-5	36	87.33188920569533	162.78937055468307
ENST00000381815	1010	2.601e-5	195	6.91e-5	456	163.28908897421277	432.4499226934082
ENST00000381831	1010	2.601e-5	195	6.91e-5	456	163.28908897421277	432.4499226934082
ENST00000381842	309	9.267e-6	72	2.744e-5	221	58.704270246886495	172.22155572330655
ENST00000381844	245	1.024e-5	63	2.158e-5	83	64.78209552441672	135.61718149275455
ENST00000381847	166	3.955e-6	29	1.263e-5	75	25.522967190113096	79.7111833078671
ENST00000381848	463	2.649e-5	131	5.21e-5	302	166.28739949139108	326.25975854334274
ENST00000381854	337	9.187e-6	65	2.514e-5	173	58.20455182735678	157.8546511618271
ENST00000381867	538	2.349e-5	145	5.475e-5	256	147.5479587590266	342.81293119026475
ENST00000381870	400	1.825e-5	120	3.705e-5	254	114.81640227982994	232.25023086931415
ENST00000381873	494	2.075e-5	135	4.93e-5	227	130.4326028901337	308.7696138598025
ENST00000381883	295	1.78e-5	105	3.397e-5	196	112.00548616997526	213.01107171741995
ENST00000381884	1338	3.465e-5	246	9.704e-5	680	217.25867828342257	606.976580714163
ENST00000381894	256	1.059e-5	75	2.374e-5	173	66.96836360985925	149.10957882005698
ENST00000381897	1148	2.852e-5	216	7.996e-5	492	178.96775438695775	500.2866981445677
ENST00000381902	231	5.701e-6	41	1.616e-5	121	36.42932169634923	101.76125856961602
ENST00000381903	257	5.852e-6	51	1.788e-5	120	37.37254021321158	112.505204589505
ENST00000381906	182	7.999e-6	78	1.877e-5	96	50.78373329734044	118.06457200677313
ENST00000381908	179	4.777e-6	28	1.25e-5	77	30.657573950780968	78.89914087613133
ENST00000381911	182	7.999e-6	78	1.877e-5	96	50.78373329734044	118.06457200677313
ENST00000381916	1086	5.551e-5	436	1.196e-4	703	347.56025617579706	747.897175021544
ENST00000381920	404	1.796e-5	131	3.693e-5	327	113.00492300903471	231.50065324001957
ENST00000381922	503	2.005e-5	124	4.444e-5	289	126.06006671924864	278.411719873372
ENST00000381923	183	6.852e-6	42	1.572e-5	119	43.61902045733307	99.01280726220254
ENST00000381930	757	1.872e-5	142	5.423e-5	302	117.75224799456706	339.56476146332153
ENST00000381937	442	1.653e-5	71	4.376e-5	125	104.07245625994096	274.1641133073694
ENST00000381938	296	7.342e-6	60	1.911e-5	157	46.67979577695261	120.18837528977444
ENST00000381941	295	1.762e-5	61	4.06e-5	155	110.8811197260334	254.42523573594545
ENST00000381947	388	8.286e-6	56	2.692e-5	202	52.576473127403304	168.97338599636336
ENST00000381950	796	2.04e-5	155	5.2e-5	358	128.24633480469117	325.63511051893056
ENST00000381951	309	8.199e-6	70	2.145e-5	143	52.03302934616474	134.80513906101874
ENST00000381962	137	9.929e-6	28	1.768e-5	57	62.83944016849493	111.2559085406807
ENST00000381967	612	1.768e-5	115	4.573e-5	301	111.2559085406807	286.46967938828874
ENST00000381968	401	1.871e-5	138	4.194e-5	261	117.68978319212583	262.7955192630683
ENST00000381971	930	4.214e-5	346	8.752e-5	766	264.0448153118926	547.5100887901262
ENST00000381980	314	9.555e-6	61	2.184e-5	153	60.503256557193495	137.24126635622613
ENST00000381989	1724	4.932e-5	372	1.23e-4	867	308.89454346468494	769.1352078515572
ENST00000381990	572	1.936e-5	138	4.407e-5	312	121.74999535080481	276.1005221830471
ENST00000381995	356	1.446e-5	77	2.926e-5	151	91.14224215460946	183.59014976760767
ENST00000382002	622	1.745e-5	130	4.287e-5	293	109.81921808453275	268.6047458901013
ENST00000382004	749	2.263e-5	195	5.869e-5	221	142.17598574908212	367.4240633521034
ENST00000382021	576	1.65e-5	114	4.468e-5	288	103.88506185261733	279.9108751319612
ENST00000382031	3041	8.921e-5	609	2.326e-4	1436	558.0666404026915	1453.7494426072733
ENST00000382038	282	6.952e-6	43	1.935e-5	134	44.243668481745225	121.6875305483636
ENST00000382040	361	9.853e-6	77	2.749e-5	193	62.3647076699417	172.5338797355126
ENST00000382041	2090	5.886e-5	408	1.521e-4	1051	368.48596499360406	950.9077829554928
ENST00000382044	1977	4.951e-5	391	1.395e-4	865	310.081374711068	872.2021318795619
ENST00000382051	690	2.929e-5	219	6.019e-5	390	183.7775441749313	376.7937837182857
ENST00000382061	491	2.182e-5	140	4.381e-5	228	137.1163367513437	274.4764373195755
ENST00000382065	319	9.167e-6	73	2.42e-5	136	58.079622222474356	151.98295973235287
ENST00000382071	333	1.124e-5	75	2.665e-5	159	71.02857576853823	167.28683633045054
ENST00000382073	209	4.177e-6	33	1.268e-5	104	26.909685804308065	80.0235073200732
ENST00000382080	312	8.335e-6	102	2.24e-5	187	52.882550659365265	140.73929529293417
ENST00000382082	545	3.098e-5	264	6.42e-5	612	194.33409578749664	401.8421694972129
ENST00000382085	394	1.495e-5	76	3.772e-5	207	94.20301747422899	236.43537263287556
ENST00000382097	251	9.004e-6	56	2.181e-5	144	57.061445942682546	137.05387194890247
ENST00000382100	873	2.798e-5	209	6.979e-5	513	175.59465505513214	436.759994061852
ENST00000382103	501	1.339e-5	69	3.843e-5	259	84.45850829339946	240.87037360620184
ENST00000382110	735	4.612e-5	226	8.164e-5	456	288.90580668349617	510.78078495469185
ENST00000382112	1603	5.449e-5	346	1.412e-4	689	341.1888463267931	882.8211482945684
ENST00000382114	545	2.223e-5	129	4.807e-5	228	139.6773936514335	301.0864431595331
ENST00000382119	188	5.131e-6	34	1.466e-5	71	32.86882795719997	92.39153820343375
ENST00000382120	240	2.236e-5	63	3.828e-5	104	140.4894360831693	239.9334015695836
ENST00000382125	387	1.696e-5	90	3.478e-5	163	106.75844276491321	218.07072071515836
ENST00000382137	333	1.084e-5	81	2.581e-5	179	68.52998367088962	162.03979292538847
ENST00000382140	333	1.084e-5	81	2.581e-5	179	68.52998367088962	162.03979292538847
ENST00000382142	747	2.194e-5	136	5.622e-5	256	137.8659143806383	351.9952571491233
ENST00000382151	375	1.688e-5	138	3.882e-5	218	106.2587243453835	243.30650090140918
ENST00000382152	250	7.398e-6	50	1.907e-5	92	47.029598670623415	119.93851608000956
ENST00000382159	68	2.915e-6	17	6.927e-6	36	19.026627736226732	44.087506475642186
ENST00000382160	129	3.676e-6	32	8.711e-6	84	23.780199202003196	55.231227231154946
ENST00000382171	278	1.039e-5	85	2.165e-5	199	65.71906756103495	136.05443510984304
ENST00000382172	713	2.213e-5	132	6.004e-5	356	139.05274562702135	375.85681168166747
ENST00000382179	766	4.129e-5	266	8.595e-5	302	258.7353071043893	537.7031148068555
ENST00000382192	554	3.148e-5	191	6.427e-5	356	197.45733590955737	402.27942311430144
ENST00000382199	599	2.382e-5	136	5.244e-5	193	149.60929723958668	328.383561826344
ENST00000382203	1590	5.628e-5	444	1.397e-4	463	352.3700459637706	873.4514279283862
ENST00000382208	77	2.249e-6	21	6.463e-6	63	14.866471893641814	41.18913964236981
ENST00000382209	78	2.686e-6	28	6.549e-6	49	17.596183760322912	41.72633694336427
ENST00000382226	602	1.58e-5	93	4.561e-5	197	99.51252568173227	285.7201017589942
ENST00000382247	216	4.907e-6	52	1.439e-5	108	31.46961638251676	90.70498853752095
ENST00000382251	561	2.82e-5	145	5.707e-5	358	176.96888070883887	357.3047653566266
ENST00000382254	794	2.404e-5	193	6.041e-5	384	150.98352289329344	378.1680093719924
ENST00000382258	423	1.626e-5	113	3.589e-5	237	102.38590659402816	225.0043137861332
ENST00000382275	790	2.234e-5	167	5.781e-5	386	140.36450647828687	361.9271607372765
ENST00000382276	373	2.033e-5	140	3.77e-5	232	127.80908118760267	236.31044302799313
ENST00000382280	208	7.11e-6	49	1.745e-5	131	45.23061236031642	109.81921808453275
ENST00000382291	204	8.912e-6	58	1.952e-5	123	56.48676976022337	122.74943218986425
ENST00000382292	4579	1.128e-4	915	3.089e-4	2150	705.4211093615178	1930.3558852337437
ENST00000382296	651	1.872e-5	2	4.791e-5	0	117.75224799456706	300.0870063204736
ENST00000382298	4579	1.128e-4	915	3.089e-4	2150	705.4211093615178	1930.3558852337437
ENST00000382303	1352	4.653e-5	446	1.087e-4	1160	291.46686358358596	679.8105403606196
ENST00000382330	1606	5.548e-5	420	1.482e-4	703	347.3728617684734	926.5465100034189
ENST00000382333	234	5.955e-6	65	1.511e-5	151	38.015927678356086	95.20245431328843
ENST00000382346	333	1.34e-5	66	3.019e-5	178	84.52097309584067	189.39937639464065
ENST00000382348	271	2.476e-5	48	3.953e-5	54	155.4809886690609	247.7415018747355
ENST00000382349	494	5.042e-5	43	7.881e-5	61	315.7656717332186	493.103245863828
ENST00000382350	247	8.302e-6	78	2.031e-5	189	52.676416811309245	127.68415158272023
ENST00000382352	403	3.125e-5	98	5.754e-5	118	196.02064545340946	360.2406110713637
ENST00000382353	208	8.22e-6	53	1.762e-5	68	52.164205431291286	110.8811197260334
ENST00000382357	323	2.929e-5	81	4.542e-5	89	183.7775441749313	284.5332705126111
ENST00000382361	493	3.762e-5	156	6.74e-5	223	235.81072460846343	421.8309062784017
ENST00000382363	377	2.285e-5	89	4.374e-5	178	143.55021140278885	274.039183702487
ENST00000382368	718	4.311e-5	254	8.212e-5	370	270.10390114869045	513.7790954718702
ENST00000382374	434	1.324e-5	93	3.595e-5	220	83.52153625678123	225.3791026007805
ENST00000382376	95	3.426e-6	24	7.016e-6	53	22.218579140972817	44.643443217369004
ENST00000382387	295	2.323e-5	94	4.783e-5	300	145.923873895555	299.5872879009439
ENST00000382388	99	2.317e-6	20	6.414e-6	54	15.291232550242077	40.883062110407856
ENST00000382396	849	3.19e-5	221	7.283e-5	515	200.08085761208844	455.74929400398145
ENST00000382398	111	3.361e-6	30	8.381e-6	70	21.812557925104922	53.16988875059485
ENST00000382405	395	1.064e-5	14	2.579e-5	36	67.28068762206533	161.91486332050604
ENST00000382409	565	3.557e-5	163	6.224e-5	248	223.00544010801434	389.59906821873477
ENST00000382410	156	3.827e-6	31	1.15e-5	88	24.72341771886554	72.65266063200981
ENST00000382421	845	2.547e-5	159	7.038e-5	421	159.91598964238716	440.44541740588375
ENST00000382422	1556	3.704e-5	253	1.142e-4	555	232.1877660668729	714.1661817032879
ENST00000382435	338	1.31e-5	132	2.813e-5	330	82.64702902260422	176.53162709175038
ENST00000382438	333	2.841e-5	103	4.833e-5	198	178.28064156010439	302.71052802300466
ENST00000382440	654	1.737e-5	0	4.526e-5	2	109.31949966500304	283.53383367355167
ENST00000382448	1012	4.228e-5	331	9.271e-5	733	264.9193225460696	579.9293212571168
ENST00000382464	113	2.932e-6	14	7.587e-6	45	19.1328179003768	48.21018343676238
ENST00000382466	354	1.156e-5	56	2.85e-5	122	73.0274494466571	178.84282478207533
ENST00000382477	725	5.836e-5	198	1.046e-4	300	365.3627248715433	654.1999713597214
ENST00000382483	2400	9.295e-5	919	2.06e-4	2456	581.4284765157059	1287.5930681136415
ENST00000382487	363	2.544e-5	153	4.725e-5	306	159.72859523506352	295.9643293593535
ENST00000382489	454	1.555e-5	105	3.516e-5	230	97.95090562070189	220.44438320792452
ENST00000382492	299	8.194e-6	70	2.008e-5	167	52.001796944944125	126.24746112657229
ENST00000382496	1074	4.346e-5	316	1.014e-4	556	272.290169234133	634.2112345785326
ENST00000382500	439	2.768e-5	181	5.558e-5	433	173.72071098189568	347.9975097928855
ENST00000382518	228	9.704e-6	53	2.046e-5	106	61.4339821135676	128.62112361933845
